sale_id,date,product_sku,product_name,category,gender,region,state,city,retailer,sales_channel,units_sold,unit_price,total_sales,operating_profit,margin_pct
186,2025-02-07,ADS7622,Stan Smith,Lifestyle,Unisex,Northeast,California,Whiteville,Dicks Sporting Goods,Online,29,107.42,3115.18,1816.15,58.3
187,2025-05-26,ADS5701,Predator,Football,Men,Northeast,Ohio,Sharonhaven,Champs Sports,Outlet,15,43.03,645.45,399.53,61.9
188,2024-03-20,ADS2291,Ultraboost,Running,Women,Midwest,Michigan,Gregoryfort,Adidas.com,Retail,7,132.1,924.7,374.5,40.5
189,2024-11-15,ADS9304,Forum,Lifestyle,Men,Northeast,Ohio,Taylorland,Foot Locker,Retail,41,233.45,9571.45,3828.58,40.0
190,2024-06-12,ADS2880,Training,Training,Unisex,Southeast,Florida,West Bettystad,Dicks Sporting Goods,Retail,46,127.74,5876.04,3014.41,51.3
191,2025-04-21,ADS1551,NMD,Lifestyle,Women,West,Michigan,Lunahaven,Champs Sports,Online,50,153.96,7698.0,3333.23,43.3
192,2024-06-08,ADS6291,Cloudfoam,Casual,Unisex,West,Illinois,Sosashire,Macys,Retail,9,52.82,475.38,233.89,49.2
193,2024-01-08,ADS5252,Stan Smith,Lifestyle,Unisex,West,New York,New Scott,Macys,Outlet,11,38.18,419.98,247.79,59.0
194,2025-04-23,ADS8561,Training,Training,Unisex,Southeast,Pennsylvania,East Michaelside,Foot Locker,Retail,5,76.15,380.75,161.06,42.3
195,2024-09-13,ADS2800,Terrex,Outdoor,Men,West,California,Mariafort,Dicks Sporting Goods,Retail,5,43.93,219.65,132.01,60.1
196,2025-03-27,ADS2991,Training,Training,Unisex,West,Florida,Lake Stephanie,Champs Sports,Online,8,170.73,1365.84,855.02,62.6
197,2024-01-11,ADS2515,Training,Training,Unisex,West,Arizona,Davidfurt,Foot Locker,Online,17,53.33,906.61,440.61,48.6
198,2024-05-01,ADS3343,Stan Smith,Lifestyle,Unisex,Midwest,Pennsylvania,West Jennifer,Champs Sports,Outlet,25,192.73,4818.25,3069.23,63.7
199,2025-04-26,ADS2286,NMD,Lifestyle,Men,Midwest,Texas,Jameschester,Finish Line,Online,3,97.24,291.72,121.36,41.6
200,2024-09-01,ADS6112,NMD,Lifestyle,Women,Northeast,Ohio,Port Harold,Foot Locker,Outlet,36,57.28,2062.08,1113.52,54.0
201,2024-10-02,ADS1036,Predator,Football,Men,Midwest,Illinois,Jayville,Eastbay,Online,41,68.66,2815.06,1083.8,38.5
202,2025-01-10,ADS5503,NMD,Lifestyle,Women,Northeast,Georgia,Arroyoborough,Eastbay,Online,1,112.65,112.65,58.8,52.2
203,2024-11-18,ADS4484,Copa,Football,Men,Northeast,California,Elizabethton,Finish Line,Online,33,177.03,5841.99,2850.89,48.8
204,2024-11-08,ADS7385,X Speedportal,Football,Men,Midwest,Ohio,Davidchester,Eastbay,Online,23,209.0,4807.0,2783.25,57.9
205,2024-11-10,ADS5403,Stan Smith,Lifestyle,Unisex,Northeast,Pennsylvania,West Hannahtown,Macys,Online,43,133.41,5736.63,3688.65,64.3
206,2024-07-15,ADS9605,Predator,Football,Men,Southwest,California,Lisahaven,Finish Line,Online,29,81.18,2354.22,1012.31,43.0
207,2024-02-08,ADS5733,Forum,Lifestyle,Men,Northeast,New York,Chavezview,Champs Sports,Retail,26,187.22,4867.72,2794.07,57.4
208,2025-03-21,ADS3749,Adizero,Running,Men,Southwest,Pennsylvania,Salinasfort,Nordstrom,Online,25,35.93,898.25,318.88,35.5
209,2024-12-15,ADS9010,Adizero,Running,Men,Southwest,Florida,Donnamouth,Foot Locker,Outlet,36,186.11,6699.96,2438.79,36.4
210,2024-01-05,ADS6444,Supernova,Running,Men,Midwest,Georgia,East Christopherfurt,Foot Locker,Online,35,52.46,1836.1,974.97,53.1
211,2025-06-02,ADS5728,Adicross,Golf,Men,Northeast,California,Annhaven,Macys,Retail,3,83.56,250.68,117.07,46.7
212,2024-02-09,ADS5920,Copa,Football,Men,West,Georgia,Williamburgh,Macys,Outlet,26,239.38,6223.88,3043.48,48.9
213,2024-08-31,ADS5037,X Speedportal,Football,Men,Southwest,Texas,Carrport,Adidas.com,Online,30,146.1,4383.0,1551.58,35.4
214,2024-04-05,ADS8282,Ultraboost,Running,Women,Southwest,Florida,North Joshua,Eastbay,Retail,1,206.56,206.56,118.98,57.6
215,2024-10-07,ADS1605,Copa,Football,Men,Southwest,Michigan,West Markberg,Foot Locker,Online,13,163.04,2119.52,1261.11,59.5
216,2024-04-25,ADS7932,Adizero,Running,Men,Northeast,California,West Theresahaven,Macys,Outlet,37,130.11,4814.07,2700.69,56.1
217,2025-01-23,ADS5812,Ultraboost,Running,Men,Northeast,Ohio,South Erichaven,Nordstrom,Outlet,6,71.6,429.6,184.73,43.0
218,2025-03-22,ADS9503,Cloudfoam,Casual,Unisex,Midwest,Arizona,Clarkshire,Champs Sports,Outlet,15,131.26,1968.9,826.94,42.0
219,2024-07-26,ADS2784,Adicross,Golf,Men,Southwest,California,Rodgersbury,Finish Line,Outlet,11,115.42,1269.62,531.97,41.9
220,2024-11-20,ADS1907,Predator,Football,Men,Midwest,Arizona,West Paul,Dicks Sporting Goods,Retail,1,112.44,112.44,68.93,61.3
221,2024-09-15,ADS2829,Training,Training,Unisex,West,Pennsylvania,Madisonside,Eastbay,Online,14,245.69,3439.66,1946.85,56.6
222,2024-10-07,ADS5971,Forum,Lifestyle,Men,Southwest,New York,Jennaport,Macys,Outlet,14,248.81,3483.34,2222.37,63.8
223,2024-09-30,ADS4212,Forum,Lifestyle,Women,West,Ohio,Johnsonmouth,Champs Sports,Retail,10,189.3,1893.0,1190.7,62.9
224,2024-06-26,ADS7357,Predator,Football,Men,West,Pennsylvania,Brianmouth,Foot Locker,Retail,10,214.65,2146.5,1309.37,61.0
225,2025-05-13,ADS4289,Adizero,Running,Men,Northeast,Pennsylvania,Andrewsborough,Champs Sports,Retail,16,248.07,3969.12,1714.66,43.2
226,2024-03-11,ADS2659,Supernova,Running,Men,Southwest,Florida,Port Paulberg,Nordstrom,Retail,24,127.54,3060.96,1404.98,45.9
227,2024-03-22,ADS3232,Stan Smith,Lifestyle,Unisex,Midwest,California,Gonzalezhaven,Champs Sports,Outlet,46,60.47,2781.62,1073.71,38.6
228,2025-02-04,ADS7441,NMD,Lifestyle,Men,Midwest,Georgia,Hoffmanborough,Finish Line,Outlet,24,235.91,5661.84,3255.56,57.5
229,2024-03-05,ADS6368,Ultraboost,Running,Women,Midwest,Pennsylvania,West Darrellland,Adidas.com,Online,19,38.35,728.65,400.03,54.9
230,2024-04-15,ADS2622,Predator,Football,Men,West,Georgia,Diazbury,Champs Sports,Outlet,9,88.87,799.83,394.32,49.3
231,2025-04-06,ADS1897,Stan Smith,Lifestyle,Unisex,Midwest,California,East Alan,Dicks Sporting Goods,Retail,9,112.85,1015.65,539.31,53.1
232,2025-04-20,ADS2820,Supernova,Running,Men,Northeast,Texas,Hollytown,Nordstrom,Retail,43,36.52,1570.36,587.31,37.4
233,2024-04-16,ADS5225,Adizero,Running,Men,Midwest,Arizona,Cortezville,Foot Locker,Online,38,124.28,4722.64,2304.65,48.8
234,2024-02-21,ADS9388,Adizero,Running,Men,Southeast,Florida,East Darrellburgh,Macys,Outlet,1,218.91,218.91,79.68,36.4
235,2024-04-01,ADS7633,Training,Training,Unisex,Southwest,New York,Troymouth,Finish Line,Outlet,40,213.92,8556.8,3123.23,36.5
236,2025-03-19,ADS9670,NMD,Lifestyle,Men,Northeast,Pennsylvania,New Connor,Eastbay,Outlet,17,50.82,863.94,475.17,55.0
237,2025-04-28,ADS6944,Predator,Football,Men,Midwest,Georgia,New Jaredchester,Foot Locker,Outlet,27,170.05,4591.35,2786.95,60.7
238,2025-06-28,ADS9688,Stan Smith,Lifestyle,Unisex,West,New York,Wilkinsstad,Dicks Sporting Goods,Online,5,62.19,310.95,180.97,58.2
239,2024-11-08,ADS7514,Cloudfoam,Casual,Unisex,Midwest,Texas,Cynthiabury,Eastbay,Retail,6,80.86,485.16,246.46,50.8
240,2024-09-04,ADS4659,Adizero,Running,Men,Northeast,New York,Blackside,Finish Line,Retail,41,172.19,7059.79,4532.39,64.2
241,2024-07-12,ADS4911,X Speedportal,Football,Men,Southwest,Michigan,Johnsonshire,Finish Line,Retail,45,199.38,8972.1,4826.99,53.8
242,2024-02-22,ADS1244,Adizero,Running,Men,Southeast,New York,Austinside,Finish Line,Outlet,30,123.97,3719.1,1785.17,48.0
243,2025-01-08,ADS3943,Adizero,Running,Men,Midwest,New York,East Jamesside,Dicks Sporting Goods,Outlet,47,188.3,8850.1,3699.34,41.8
244,2024-06-14,ADS4938,Training,Training,Unisex,Southwest,Arizona,Snyderport,Macys,Outlet,7,208.08,1456.56,585.54,40.2
245,2024-04-17,ADS6128,Adicross,Golf,Men,Southeast,Arizona,West Amberberg,Champs Sports,Retail,11,216.82,2385.02,1504.95,63.1
246,2024-08-21,ADS5068,X Speedportal,Football,Men,Southwest,Michigan,West Ricardofort,Champs Sports,Outlet,34,99.78,3392.52,1472.35,43.4
247,2025-04-22,ADS4646,Forum,Lifestyle,Men,Southeast,California,Millershire,Champs Sports,Retail,8,222.5,1780.0,662.16,37.2
248,2024-11-07,ADS9186,Ultraboost,Running,Men,Southwest,Texas,South Jameshaven,Nordstrom,Retail,34,165.07,5612.38,2003.62,35.7
249,2024-01-16,ADS1914,Terrex,Outdoor,Men,Southwest,New York,Howardmouth,Eastbay,Outlet,43,162.67,6994.81,4091.96,58.5
250,2024-02-04,ADS6838,Forum,Lifestyle,Women,West,Texas,Simmonsstad,Dicks Sporting Goods,Online,4,234.75,939.0,377.48,40.2
251,2024-04-21,ADS2904,X Speedportal,Football,Men,Southwest,New York,Shawnville,Champs Sports,Retail,16,240.22,3843.52,1883.32,49.0
252,2024-05-23,ADS5865,Ultraboost,Running,Men,Northeast,Michigan,Lake Heidi,Adidas.com,Online,13,81.52,1059.76,473.71,44.7
253,2024-05-04,ADS9023,Adicross,Golf,Men,Southwest,Florida,Ramseyland,Eastbay,Outlet,40,109.11,4364.4,2300.04,52.7
254,2025-05-18,ADS6174,NMD,Lifestyle,Men,Midwest,Texas,Lake Kennethside,Dicks Sporting Goods,Retail,23,164.35,3780.05,2430.57,64.3
255,2024-12-06,ADS8855,Ultraboost,Running,Women,Southeast,Georgia,Lake Albert,Eastbay,Online,6,92.93,557.58,207.42,37.2
256,2024-12-09,ADS6818,NMD,Lifestyle,Men,Southwest,Pennsylvania,Lake Christina,Champs Sports,Online,28,187.75,5257.0,2076.51,39.5
257,2025-02-10,ADS3627,Forum,Lifestyle,Men,Southeast,Florida,North Daniel,Adidas.com,Online,36,69.47,2500.92,1092.9,43.7
258,2024-03-16,ADS9325,Supernova,Running,Men,Southeast,Arizona,Wellston,Dicks Sporting Goods,Outlet,16,112.72,1803.52,649.27,36.0
259,2024-01-20,ADS8640,X Speedportal,Football,Men,Southeast,New York,Johnstonside,Foot Locker,Online,36,248.76,8955.36,3510.5,39.2
260,2024-06-24,ADS2363,Forum,Lifestyle,Women,Southeast,Pennsylvania,East John,Finish Line,Outlet,34,181.83,6182.22,3134.39,50.7
261,2024-09-06,ADS9925,Cloudfoam,Casual,Unisex,Midwest,New York,West Lorichester,Dicks Sporting Goods,Online,49,246.04,12055.96,7547.03,62.6
262,2024-09-01,ADS1368,Forum,Lifestyle,Women,West,Illinois,North Emily,Dicks Sporting Goods,Outlet,5,63.75,318.75,170.53,53.5
263,2025-02-26,ADS3624,Forum,Lifestyle,Women,Southwest,Arizona,Orrmouth,Champs Sports,Online,44,89.48,3937.12,1460.67,37.1
264,2025-04-07,ADS6361,Training,Training,Unisex,Midwest,Ohio,East Zachary,Foot Locker,Outlet,11,105.14,1156.54,621.06,53.7
265,2024-09-13,ADS1530,Ultraboost,Running,Men,West,Texas,East Jason,Macys,Outlet,24,38.94,934.56,575.69,61.6
266,2025-01-10,ADS3833,X Speedportal,Football,Men,Southeast,California,Collinchester,Adidas.com,Online,9,187.65,1688.85,808.96,47.9
267,2024-09-21,ADS4942,Cloudfoam,Casual,Unisex,Midwest,California,Clayfort,Dicks Sporting Goods,Outlet,29,37.31,1081.99,421.98,39.0
268,2024-08-16,ADS5451,NMD,Lifestyle,Women,Southeast,Illinois,Griffinchester,Finish Line,Retail,46,84.65,3893.9,2418.11,62.1
269,2025-03-01,ADS8122,Adicross,Golf,Men,West,New York,Jonesberg,Adidas.com,Outlet,37,208.48,7713.76,2962.08,38.4
270,2024-03-23,ADS3031,Forum,Lifestyle,Men,Southwest,Georgia,Johnsonmouth,Champs Sports,Outlet,46,222.31,10226.26,4796.12,46.9
271,2024-08-06,ADS4380,Forum,Lifestyle,Women,Northeast,Illinois,Donaldfort,Nordstrom,Retail,20,191.28,3825.6,1350.44,35.3
272,2025-06-08,ADS8141,X Speedportal,Football,Men,Southwest,Illinois,Moniqueshire,Eastbay,Online,2,48.82,97.64,45.6,46.7
273,2024-07-16,ADS6427,Ultraboost,Running,Men,West,California,Dawnborough,Foot Locker,Retail,19,182.44,3466.36,1514.8,43.7
274,2024-05-23,ADS7764,Forum,Lifestyle,Men,Southeast,Michigan,Martinezton,Adidas.com,Outlet,20,140.31,2806.2,1102.84,39.3
275,2025-04-09,ADS6207,Stan Smith,Lifestyle,Unisex,Northeast,Arizona,Barnesmouth,Champs Sports,Outlet,8,98.58,788.64,361.2,45.8
276,2024-11-10,ADS3001,Cloudfoam,Casual,Unisex,Midwest,New York,Nathantown,Nordstrom,Retail,47,56.22,2642.34,1537.84,58.2
277,2024-11-20,ADS1786,Superstar,Lifestyle,Unisex,Midwest,Michigan,Lake Andrewborough,Finish Line,Retail,45,185.1,8329.5,3323.47,39.9
278,2025-05-04,ADS5440,Ultraboost,Running,Women,Northeast,Illinois,South Charlesmouth,Eastbay,Retail,16,171.73,2747.68,1250.19,45.5
279,2025-01-04,ADS4251,Superstar,Lifestyle,Unisex,West,Ohio,East Anna,Adidas.com,Online,48,236.76,11364.48,6943.7,61.1
280,2024-03-09,ADS6318,Adizero,Running,Men,Midwest,Michigan,Port Robert,Champs Sports,Online,22,59.9,1317.8,768.28,58.3
281,2025-01-15,ADS3902,Ultraboost,Running,Women,Southwest,California,North Rebeccastad,Finish Line,Online,35,130.74,4575.9,2361.16,51.6
282,2024-11-09,ADS4898,Ultraboost,Running,Women,Northeast,Illinois,Christianchester,Nordstrom,Outlet,38,94.42,3587.96,1277.31,35.6
283,2025-01-26,ADS2928,NMD,Lifestyle,Women,West,Georgia,South Angelaview,Foot Locker,Retail,49,36.5,1788.5,944.33,52.8
284,2024-07-08,ADS6381,Stan Smith,Lifestyle,Unisex,Midwest,Ohio,South Pamela,Dicks Sporting Goods,Online,15,73.29,1099.35,505.7,46.0
285,2024-09-05,ADS8257,Adicross,Golf,Men,Midwest,Pennsylvania,West Samuel,Eastbay,Outlet,23,193.34,4446.82,2307.9,51.9
286,2024-08-11,ADS9982,Adizero,Running,Men,Southeast,California,East Glen,Macys,Retail,13,58.0,754.0,441.84,58.6
287,2024-05-10,ADS5097,Ultraboost,Running,Women,Midwest,Texas,Port Laurieshire,Foot Locker,Retail,10,123.51,1235.1,596.55,48.3
288,2024-03-17,ADS8614,Ultraboost,Running,Men,Northeast,Texas,Melindabury,Nordstrom,Outlet,23,153.14,3522.22,2254.22,64.0
289,2024-07-02,ADS7208,Superstar,Lifestyle,Unisex,West,Arizona,Lake Alicefurt,Champs Sports,Online,50,74.03,3701.5,1525.02,41.2
290,2024-02-04,ADS8088,Ultraboost,Running,Men,Northeast,New York,Tiffanyshire,Finish Line,Online,13,231.81,3013.53,1301.84,43.2
291,2024-01-02,ADS5037,Forum,Lifestyle,Women,West,Arizona,Haynesville,Eastbay,Outlet,7,95.36,667.52,381.82,57.2
292,2024-11-25,ADS6379,Stan Smith,Lifestyle,Unisex,Southwest,California,Olsenmouth,Finish Line,Online,41,135.31,5547.71,3450.68,62.2
293,2024-11-14,ADS9504,NMD,Lifestyle,Women,Midwest,New York,Lanechester,Nordstrom,Outlet,48,180.5,8664.0,4435.97,51.2
294,2024-11-28,ADS5230,NMD,Lifestyle,Women,Southeast,Arizona,Mcphersontown,Eastbay,Retail,42,120.26,5050.92,1924.4,38.1
295,2025-06-23,ADS1066,Predator,Football,Men,Southwest,Florida,North Richard,Eastbay,Outlet,37,46.0,1702.0,600.81,35.3
296,2024-06-05,ADS5869,Copa,Football,Men,Midwest,Ohio,Adamsland,Eastbay,Outlet,40,167.33,6693.2,4049.39,60.5
297,2024-06-13,ADS1708,X Speedportal,Football,Men,Southwest,Georgia,Gallagherport,Dicks Sporting Goods,Outlet,20,221.95,4439.0,1922.09,43.3
298,2024-08-16,ADS6625,Cloudfoam,Casual,Unisex,Midwest,Florida,Patrickville,Macys,Retail,41,64.12,2628.92,1527.4,58.1
299,2024-11-09,ADS1507,Terrex,Outdoor,Men,Midwest,Florida,Barnetthaven,Nordstrom,Outlet,7,248.61,1740.27,969.33,55.7
300,2025-04-17,ADS1887,NMD,Lifestyle,Women,Southwest,Arizona,Cassidychester,Champs Sports,Retail,40,80.0,3200.0,1616.0,50.5
301,2024-03-24,ADS4653,NMD,Lifestyle,Women,Southwest,Ohio,East Tanya,Champs Sports,Outlet,29,218.84,6346.36,3185.87,50.2
302,2025-05-19,ADS4573,Adizero,Running,Men,Midwest,California,Kathleenberg,Eastbay,Outlet,34,116.36,3956.24,1752.61,44.3
303,2024-06-14,ADS2603,NMD,Lifestyle,Men,Southwest,Pennsylvania,South Dannyside,Champs Sports,Online,29,47.21,1369.09,747.52,54.6
304,2024-01-04,ADS1042,NMD,Lifestyle,Men,Southwest,Michigan,South Angelica,Finish Line,Retail,2,103.01,206.02,111.87,54.3
305,2025-04-21,ADS9209,Superstar,Lifestyle,Unisex,Midwest,Illinois,Jamesville,Adidas.com,Online,13,66.95,870.35,491.75,56.5
306,2024-12-27,ADS3128,NMD,Lifestyle,Men,West,Ohio,Camachoport,Adidas.com,Outlet,38,122.89,4669.82,2479.67,53.1
307,2024-06-22,ADS3264,Superstar,Lifestyle,Unisex,Southwest,Ohio,South Catherineville,Finish Line,Online,49,83.2,4076.8,2649.92,65.0
308,2025-01-02,ADS6423,Ultraboost,Running,Women,Northeast,Illinois,Lake Reneeview,Eastbay,Online,45,86.15,3876.75,2136.09,55.1
309,2024-05-02,ADS3096,X Speedportal,Football,Men,Southeast,Illinois,Richardsmouth,Eastbay,Retail,4,162.76,651.04,264.97,40.7
310,2024-03-05,ADS1546,Adizero,Running,Men,West,Florida,Cobbburgh,Nordstrom,Retail,40,97.78,3911.2,1756.13,44.9
311,2024-10-24,ADS1686,Terrex,Outdoor,Men,Southeast,California,Port Geoffreyport,Adidas.com,Retail,29,109.11,3164.19,2044.07,64.6
312,2025-03-17,ADS6065,Forum,Lifestyle,Men,Midwest,Ohio,South Anne,Macys,Retail,5,136.11,680.55,277.66,40.8
313,2024-09-10,ADS5084,Training,Training,Unisex,West,Texas,South Ruthborough,Dicks Sporting Goods,Retail,11,58.9,647.9,247.5,38.2
314,2025-01-03,ADS7639,Ultraboost,Running,Men,Northeast,New York,Nicoleborough,Dicks Sporting Goods,Online,21,216.19,4539.99,1629.86,35.9
315,2024-05-24,ADS7327,Predator,Football,Men,Midwest,Illinois,Samuelborough,Champs Sports,Outlet,41,176.09,7219.69,2584.65,35.8
316,2024-01-10,ADS7078,Terrex,Outdoor,Men,Midwest,Ohio,Port Erica,Nordstrom,Outlet,1,88.39,88.39,55.77,63.1
317,2024-03-10,ADS6453,Adicross,Golf,Men,Southwest,California,Johntown,Eastbay,Retail,27,45.98,1241.46,513.96,41.4
318,2024-09-02,ADS6105,Forum,Lifestyle,Women,Southeast,Florida,West Ericastad,Dicks Sporting Goods,Retail,39,200.15,7805.85,4613.26,59.1
319,2024-02-03,ADS2011,Cloudfoam,Casual,Unisex,Midwest,Georgia,Lowechester,Adidas.com,Online,13,219.43,2852.59,1491.9,52.3
320,2024-07-06,ADS7558,NMD,Lifestyle,Women,West,Georgia,Harpermouth,Dicks Sporting Goods,Retail,48,73.26,3516.48,2099.34,59.7
321,2024-09-23,ADS2016,Ultraboost,Running,Men,West,Pennsylvania,Marissamouth,Nordstrom,Retail,44,74.5,3278.0,1327.59,40.5
322,2025-04-17,ADS1608,Ultraboost,Running,Men,Southwest,Pennsylvania,Amandaside,Adidas.com,Outlet,30,121.09,3632.7,2114.23,58.2
323,2024-11-18,ADS1633,Adizero,Running,Men,Northeast,Florida,East Joseph,Finish Line,Retail,44,240.58,10585.52,4043.67,38.2
324,2024-02-25,ADS8792,Copa,Football,Men,Southeast,Texas,Melissaview,Champs Sports,Online,30,166.49,4994.7,2402.45,48.1
325,2024-12-25,ADS4788,Adizero,Running,Men,West,Texas,Lake Lindafurt,Dicks Sporting Goods,Outlet,13,153.52,1995.76,1109.64,55.6
326,2025-03-15,ADS1040,Training,Training,Unisex,Midwest,Florida,North Jillian,Adidas.com,Retail,40,203.39,8135.6,3205.43,39.4
327,2025-05-31,ADS1911,Adizero,Running,Men,West,New York,North Michael,Dicks Sporting Goods,Outlet,27,69.32,1871.64,679.41,36.3
328,2024-11-22,ADS3979,Predator,Football,Men,Southwest,California,New Oliviabury,Nordstrom,Retail,29,175.26,5082.54,2922.46,57.5
329,2024-10-09,ADS8289,Adicross,Golf,Men,Southeast,Michigan,New Miguelbury,Dicks Sporting Goods,Online,35,140.56,4919.6,2513.92,51.1
330,2024-09-13,ADS9495,Training,Training,Unisex,Northeast,Texas,North Stephen,Dicks Sporting Goods,Retail,11,76.61,842.71,470.23,55.8
331,2024-06-25,ADS7866,Supernova,Running,Men,Midwest,Michigan,Warrenview,Nordstrom,Online,17,228.83,3890.11,1847.8,47.5
332,2025-02-10,ADS7831,X Speedportal,Football,Men,Northeast,Georgia,Newmanville,Macys,Retail,1,140.58,140.58,84.77,60.3
333,2024-11-11,ADS6613,Stan Smith,Lifestyle,Unisex,Southeast,Ohio,Lake Jameshaven,Eastbay,Online,17,184.38,3134.46,1959.04,62.5
334,2025-05-10,ADS9107,Ultraboost,Running,Women,West,Michigan,East Daniel,Macys,Online,45,153.27,6897.15,2931.29,42.5
335,2024-10-25,ADS5466,Ultraboost,Running,Women,Southwest,Ohio,New Amy,Eastbay,Retail,45,35.77,1609.65,901.4,56.0
336,2024-12-02,ADS2415,Ultraboost,Running,Women,Southeast,Arizona,North Brent,Eastbay,Online,4,201.72,806.88,522.86,64.8
337,2024-04-15,ADS3233,Copa,Football,Men,West,New York,Ericmouth,Champs Sports,Outlet,34,68.34,2323.56,855.07,36.8
338,2024-11-09,ADS2958,Adizero,Running,Men,Southwest,California,Port Williamview,Adidas.com,Retail,49,187.1,9167.9,4244.74,46.3
339,2024-09-28,ADS7950,NMD,Lifestyle,Men,Northeast,Ohio,Simmonsstad,Champs Sports,Outlet,5,221.12,1105.6,601.45,54.4
340,2024-02-27,ADS2216,Training,Training,Unisex,Southwest,Georgia,Lauriemouth,Macys,Retail,1,151.69,151.69,89.19,58.8
341,2024-02-27,ADS9580,Terrex,Outdoor,Men,Southeast,Texas,Markchester,Dicks Sporting Goods,Retail,10,171.74,1717.4,841.53,49.0
342,2024-10-21,ADS7112,Stan Smith,Lifestyle,Unisex,Midwest,Texas,Calvinhaven,Champs Sports,Online,24,154.68,3712.32,1562.89,42.1
343,2024-02-23,ADS5287,Adizero,Running,Men,West,California,East Kimberly,Eastbay,Online,6,159.01,954.06,613.46,64.3
344,2025-06-21,ADS7559,Forum,Lifestyle,Men,Southwest,Texas,North Jason,Nordstrom,Online,45,136.33,6134.85,3091.96,50.4
345,2025-05-05,ADS1898,Supernova,Running,Men,Southwest,Illinois,Port Christopher,Adidas.com,Retail,42,138.1,5800.2,2209.88,38.1
346,2025-02-11,ADS8252,Predator,Football,Men,West,Georgia,North Jeanetteview,Eastbay,Outlet,36,83.36,3000.96,1572.5,52.4
347,2025-06-02,ADS1879,Stan Smith,Lifestyle,Unisex,Midwest,Texas,Lake Petermouth,Foot Locker,Online,19,174.35,3312.65,1570.2,47.4
348,2024-03-03,ADS2738,Ultraboost,Running,Men,Southwest,Michigan,Lunaville,Nordstrom,Online,31,46.02,1426.62,520.72,36.5
349,2024-05-14,ADS5735,Superstar,Lifestyle,Unisex,West,Pennsylvania,South Stacyfurt,Dicks Sporting Goods,Outlet,4,37.54,150.16,59.31,39.5
350,2024-07-04,ADS2341,Predator,Football,Men,Northeast,New York,East Mauricefurt,Eastbay,Retail,40,186.22,7448.8,3001.87,40.3
351,2024-06-14,ADS6468,Forum,Lifestyle,Women,Southeast,Arizona,West Corey,Champs Sports,Retail,30,92.84,2785.2,1537.43,55.2
352,2024-09-29,ADS3736,Ultraboost,Running,Women,Midwest,New York,West Johnny,Champs Sports,Outlet,17,195.86,3329.62,1994.44,59.9
353,2025-06-28,ADS2366,X Speedportal,Football,Men,Southwest,Illinois,Kellyhaven,Foot Locker,Retail,11,178.82,1967.02,721.9,36.7
354,2024-12-23,ADS7002,NMD,Lifestyle,Men,Northeast,Florida,Wagnerfurt,Finish Line,Retail,3,129.77,389.31,246.04,63.2
355,2025-02-05,ADS7479,Predator,Football,Men,West,Arizona,Wilsonport,Eastbay,Retail,28,221.71,6207.88,3656.44,58.9
356,2025-06-26,ADS1078,Forum,Lifestyle,Men,West,Ohio,West Donald,Nordstrom,Retail,25,194.86,4871.5,2825.47,58.0
357,2025-03-03,ADS1760,Adizero,Running,Men,Midwest,Michigan,Port James,Macys,Outlet,30,208.79,6263.7,2756.03,44.0
358,2025-06-14,ADS1571,Training,Training,Unisex,West,California,Kylemouth,Finish Line,Retail,6,145.99,875.94,379.28,43.3
359,2024-10-31,ADS6824,NMD,Lifestyle,Women,Southwest,Illinois,Kramermouth,Macys,Retail,19,121.17,2302.23,1312.27,57.0
360,2025-05-10,ADS4425,Ultraboost,Running,Men,Southeast,Illinois,Jennifermouth,Nordstrom,Online,37,156.46,5789.02,2992.92,51.7
361,2024-07-31,ADS2790,Adicross,Golf,Men,Northeast,Texas,Shawnville,Foot Locker,Outlet,29,66.25,1921.25,1097.03,57.1
362,2024-07-07,ADS2160,Supernova,Running,Men,West,Illinois,Lake Richardton,Champs Sports,Outlet,34,230.87,7849.58,3626.51,46.2
363,2024-07-29,ADS6267,Cloudfoam,Casual,Unisex,West,Florida,Paigemouth,Dicks Sporting Goods,Online,40,227.87,9114.8,4703.24,51.6
