session_id,date,customer_id,utm_source,utm_medium,landing_page,product_viewed,added_to_cart,reached_checkout,purchase_completed,revenue,device_type,browser,country,city,new_vs_returning,session_duration_sec,pages_visited,abandonment_reason
184,2024-10-06,CUST0184,Referral,referral,/collections,Yes,Yes,No,No,0,Tablet,Edge,IN,Austinmouth,Returning,162,7,Checkout Abandoned
185,2024-07-21,CUST0185,Twitter,organic,/sale,Yes,Yes,Yes,Yes,187.19,Mobile,Chrome,IN,Franktown,Returning,183,5,
186,2024-09-25,CUST0186,Referral,social,/,Yes,Yes,Yes,Yes,395.14,Desktop,Firefox,BR,Mitchellton,Returning,64,8,
187,2024-10-27,CUST0187,Instagram,referral,/about,Yes,No,No,No,0,Desktop,Chrome,JP,Kennethtown,Returning,549,14,Cart Not Initiated
188,2025-04-21,CUST0188,Google Ads,organic,/about,Yes,No,No,No,0,Tablet,Chrome,CA,South Sandra,New Visitor,593,5,Cart Not Initiated
189,2025-05-19,CUST0189,Pinterest,email,/collections,Yes,Yes,Yes,No,0,Tablet,Firefox,CA,South Seanhaven,Returning,392,15,Slow Loading
190,2024-10-17,CUST0190,Pinterest,social,/collections,Yes,Yes,Yes,Yes,425.76,Desktop,Edge,IN,South Daniel,Returning,124,4,
191,2024-12-30,CUST0191,Referral,social,/collections,Yes,Yes,Yes,No,0,Desktop,Opera,CA,Starkstad,New Visitor,449,14,Payment Failed
192,2025-01-30,CUST0192,Direct,email,/collections,No,No,No,No,0,Desktop,Edge,BR,Audreyville,Returning,3,2,Bounced
193,2024-12-14,CUST0193,TikTok,referral,/products,Yes,Yes,Yes,No,0,Desktop,Chrome,BR,Johnshire,New Visitor,90,5,Slow Loading
194,2025-01-01,CUST0194,TikTok,cpc,/collections,Yes,Yes,Yes,No,0,Desktop,Edge,MX,Melissamouth,New Visitor,303,5,Complex Checkout
195,2025-02-02,CUST0195,Direct,cpc,/sale,Yes,Yes,Yes,Yes,149.78,Tablet,Firefox,MX,South Jason,New Visitor,516,9,
196,2025-03-05,CUST0196,Twitter,referral,/sale,Yes,No,No,No,0,Desktop,Edge,DE,Mendozamouth,Returning,305,13,Cart Not Initiated
197,2025-01-31,CUST0197,Facebook Ads,cpc,/collections,Yes,No,No,No,0,Tablet,Chrome,DE,Port Tara,Returning,369,15,Cart Not Initiated
198,2025-01-20,CUST0198,Referral,cpc,/collections,Yes,Yes,Yes,Yes,428.1,Tablet,Safari,DE,South Jenniferborough,Returning,194,4,
199,2024-11-03,CUST0199,Pinterest,organic,/about,Yes,Yes,Yes,No,0,Desktop,Chrome,BR,Markborough,Returning,154,3,Payment Failed
200,2025-06-09,CUST0200,TikTok,referral,/sale,Yes,No,No,No,0,Desktop,Firefox,IN,Port Sandra,Returning,362,7,Cart Not Initiated
201,2024-10-22,CUST0201,Email,cpc,/collections,No,No,No,No,0,Tablet,Opera,IN,Lake Kimberly,Returning,22,2,Bounced
202,2025-01-10,CUST0202,Instagram,cpc,/products,Yes,Yes,Yes,No,0,Mobile,Opera,IN,South Jill,New Visitor,241,15,Payment Failed
203,2024-06-02,CUST0203,Referral,email,/products,Yes,No,No,No,0,Mobile,Chrome,MX,New Sherrychester,Returning,276,13,Cart Not Initiated
204,2024-11-12,CUST0204,Instagram,email,/about,Yes,Yes,No,No,0,Desktop,Firefox,UK,North Stevenland,Returning,222,11,Checkout Abandoned
205,2024-09-14,CUST0205,Direct,referral,/collections,Yes,Yes,No,No,0,Desktop,Safari,DE,Stephenview,New Visitor,179,14,Checkout Abandoned
206,2024-08-31,CUST0206,Twitter,social,/,Yes,Yes,No,No,0,Tablet,Firefox,AU,Carolbury,Returning,209,2,Checkout Abandoned
207,2025-05-09,CUST0207,Referral,cpc,/about,Yes,Yes,Yes,No,0,Mobile,Edge,MX,South Albert,New Visitor,445,3,Complex Checkout
208,2024-11-14,CUST0208,Referral,organic,/collections,Yes,Yes,Yes,No,0,Mobile,Safari,CA,East Martin,Returning,151,9,No Reason
209,2024-09-26,CUST0209,TikTok,cpc,/about,Yes,No,No,No,0,Mobile,Safari,UK,West Shawntown,Returning,595,12,Cart Not Initiated
210,2024-12-09,CUST0210,Twitter,referral,/,No,No,No,No,0,Tablet,Edge,JP,Knightmouth,Returning,15,1,Bounced
211,2024-12-07,CUST0211,Pinterest,referral,/,Yes,No,No,No,0,Mobile,Opera,US,Port Tammyhaven,Returning,357,15,Cart Not Initiated
212,2024-07-07,CUST0212,Instagram,cpc,/sale,Yes,Yes,No,No,0,Tablet,Opera,DE,North Taylorton,Returning,342,5,Checkout Abandoned
213,2025-04-09,CUST0213,Google Ads,organic,/collections,No,No,No,No,0,Mobile,Opera,UK,South Debra,Returning,12,1,Bounced
214,2025-03-08,CUST0214,Direct,referral,/collections,Yes,Yes,No,No,0,Desktop,Safari,DE,New Damon,Returning,494,9,Checkout Abandoned
215,2024-12-26,CUST0215,TikTok,social,/collections,Yes,Yes,Yes,Yes,219.09,Mobile,Chrome,IN,Jessicamouth,Returning,530,9,
216,2024-07-01,CUST0216,Instagram,organic,/collections,No,No,No,No,0,Desktop,Edge,US,Lake Ryanbury,Returning,22,1,Bounced
217,2024-11-21,CUST0217,Referral,social,/collections,Yes,Yes,No,No,0,Tablet,Opera,AU,Victoriaberg,New Visitor,560,2,Checkout Abandoned
218,2024-10-31,CUST0218,Facebook Ads,organic,/collections,Yes,No,No,No,0,Desktop,Opera,CA,New Maureen,Returning,597,4,Cart Not Initiated
219,2024-07-18,CUST0219,Email,organic,/,Yes,Yes,Yes,Yes,104.52,Tablet,Safari,US,Alvarezburgh,Returning,511,10,
220,2024-06-05,CUST0220,Instagram,organic,/about,Yes,Yes,Yes,Yes,159.54,Tablet,Chrome,AU,Deborahland,Returning,494,8,
221,2024-11-09,CUST0221,Pinterest,email,/sale,Yes,Yes,Yes,Yes,402.08,Desktop,Edge,CA,South Mark,Returning,443,4,
222,2025-03-04,CUST0222,Email,social,/collections,No,No,No,No,0,Desktop,Opera,AU,North Robert,New Visitor,24,2,Bounced
223,2025-02-26,CUST0223,Twitter,referral,/products,No,No,No,No,0,Mobile,Opera,UK,Port Shaun,Returning,5,2,Bounced
224,2024-07-16,CUST0224,Organic Search,email,/products,Yes,Yes,Yes,Yes,287.8,Tablet,Safari,US,South Laurenton,Returning,401,15,
225,2025-03-26,CUST0225,Pinterest,cpc,/about,Yes,No,No,No,0,Mobile,Edge,DE,Solomontown,Returning,113,8,Cart Not Initiated
226,2024-06-27,CUST0226,TikTok,social,/collections,Yes,Yes,No,No,0,Desktop,Edge,DE,North Katherine,New Visitor,21,11,Checkout Abandoned
227,2024-09-07,CUST0227,Direct,cpc,/sale,Yes,Yes,No,No,0,Desktop,Edge,CA,Paulmouth,Returning,175,15,Checkout Abandoned
228,2024-11-27,CUST0228,Direct,cpc,/sale,Yes,Yes,No,No,0,Desktop,Chrome,JP,East Rachelshire,Returning,204,12,Checkout Abandoned
229,2025-04-19,CUST0229,Google Ads,social,/about,No,No,No,No,0,Mobile,Edge,CA,Andersonside,Returning,14,1,Bounced
230,2025-01-01,CUST0230,TikTok,cpc,/sale,No,No,No,No,0,Mobile,Chrome,DE,West Debbie,New Visitor,18,3,Bounced
231,2025-01-21,CUST0231,TikTok,cpc,/collections,Yes,Yes,No,No,0,Desktop,Chrome,FR,Armstrongstad,Returning,248,5,Checkout Abandoned
232,2025-06-10,CUST0232,Instagram,email,/sale,Yes,Yes,No,No,0,Tablet,Chrome,US,North Nathanmouth,Returning,346,5,Checkout Abandoned
233,2025-06-28,CUST0233,Organic Search,referral,/about,No,No,No,No,0,Desktop,Opera,UK,Millerstad,Returning,27,1,Bounced
234,2025-06-27,CUST0234,Google Ads,social,/collections,Yes,Yes,No,No,0,Tablet,Chrome,JP,West Alexandriahaven,Returning,261,4,Checkout Abandoned
235,2025-01-01,CUST0235,Twitter,referral,/products,No,No,No,No,0,Desktop,Safari,US,Melissamouth,Returning,14,2,Bounced
236,2024-12-19,CUST0236,Facebook Ads,social,/sale,No,No,No,No,0,Tablet,Opera,CA,Juanchester,Returning,21,2,Bounced
237,2025-03-02,CUST0237,TikTok,referral,/sale,Yes,Yes,Yes,No,0,Desktop,Safari,UK,Vasquezfort,Returning,193,13,Slow Loading
238,2025-05-10,CUST0238,Facebook Ads,referral,/,Yes,No,No,No,0,Desktop,Safari,UK,New Danielletown,Returning,100,13,Cart Not Initiated
239,2025-01-30,CUST0239,Twitter,referral,/about,No,No,No,No,0,Tablet,Safari,CA,East Blakeburgh,New Visitor,13,2,Bounced
240,2024-10-10,CUST0240,Direct,referral,/,Yes,No,No,No,0,Mobile,Chrome,AU,Davidton,Returning,310,4,Cart Not Initiated
241,2024-07-11,CUST0241,Organic Search,referral,/,Yes,Yes,Yes,No,0,Tablet,Chrome,UK,Raychester,Returning,300,2,Slow Loading
242,2024-09-09,CUST0242,Instagram,organic,/,Yes,No,No,No,0,Mobile,Opera,IN,Blakefort,New Visitor,385,7,Cart Not Initiated
243,2025-01-10,CUST0243,Direct,organic,/about,Yes,Yes,No,No,0,Mobile,Firefox,BR,South Jason,Returning,56,10,Checkout Abandoned
244,2024-07-02,CUST0244,Referral,email,/sale,Yes,Yes,No,No,0,Tablet,Opera,CA,Cochranstad,New Visitor,230,13,Checkout Abandoned
245,2025-06-16,CUST0245,Organic Search,referral,/sale,Yes,Yes,Yes,Yes,156.41,Tablet,Edge,CA,Williamsside,Returning,186,13,
246,2024-09-26,CUST0246,Pinterest,cpc,/products,Yes,Yes,No,No,0,Tablet,Safari,JP,Heidifurt,Returning,305,9,Checkout Abandoned
247,2024-07-29,CUST0247,Direct,organic,/products,Yes,Yes,No,No,0,Mobile,Firefox,IN,North William,Returning,429,4,Checkout Abandoned
248,2025-05-12,CUST0248,Google Ads,email,/about,No,No,No,No,0,Mobile,Opera,JP,West Elizabethmouth,Returning,26,2,Bounced
249,2025-06-21,CUST0249,TikTok,email,/collections,Yes,Yes,Yes,No,0,Tablet,Firefox,AU,Meghanland,New Visitor,531,4,Payment Failed
250,2024-06-22,CUST0250,TikTok,organic,/collections,Yes,Yes,No,No,0,Mobile,Chrome,DE,Port Amanda,Returning,553,3,Checkout Abandoned
251,2025-06-24,CUST0251,Facebook Ads,cpc,/,No,No,No,No,0,Desktop,Chrome,BR,South Jessicamouth,Returning,25,2,Bounced
252,2025-01-12,CUST0252,Instagram,organic,/sale,No,No,No,No,0,Tablet,Opera,DE,North Stephenburgh,Returning,27,1,Bounced
253,2025-06-20,CUST0253,Facebook Ads,organic,/collections,Yes,No,No,No,0,Tablet,Chrome,IN,Jenniferview,Returning,157,3,Cart Not Initiated
254,2025-04-13,CUST0254,Facebook Ads,cpc,/sale,Yes,No,No,No,0,Desktop,Edge,JP,Port Teresa,New Visitor,210,2,Cart Not Initiated
255,2024-10-05,CUST0255,Twitter,referral,/sale,Yes,No,No,No,0,Tablet,Opera,AU,Rogersborough,Returning,282,10,Cart Not Initiated
256,2025-02-11,CUST0256,TikTok,email,/,Yes,Yes,Yes,No,0,Tablet,Edge,US,South Timothy,Returning,371,12,Payment Failed
257,2025-02-02,CUST0257,Email,organic,/about,No,No,No,No,0,Mobile,Chrome,BR,Lake Nathanhaven,Returning,19,1,Bounced
258,2025-06-05,CUST0258,Facebook Ads,email,/,Yes,Yes,Yes,No,0,Desktop,Edge,BR,Scottville,New Visitor,143,9,No Reason
259,2025-04-30,CUST0259,Google Ads,referral,/sale,No,No,No,No,0,Desktop,Opera,FR,Vaughnchester,Returning,30,1,Bounced
260,2024-06-29,CUST0260,Google Ads,email,/collections,Yes,Yes,No,No,0,Mobile,Edge,MX,Fergusonstad,Returning,448,3,Checkout Abandoned
261,2024-07-30,CUST0261,Organic Search,referral,/collections,Yes,Yes,Yes,Yes,225.83,Tablet,Chrome,JP,Emilychester,Returning,497,9,
262,2024-09-20,CUST0262,Referral,referral,/,Yes,Yes,Yes,Yes,209.9,Tablet,Firefox,MX,East Natalie,Returning,571,3,
263,2025-04-25,CUST0263,Referral,organic,/,No,No,No,No,0,Desktop,Opera,CA,West Marcus,Returning,8,2,Bounced
264,2025-03-13,CUST0264,Pinterest,cpc,/products,No,No,No,No,0,Desktop,Chrome,JP,Kennethshire,Returning,13,1,Bounced
265,2025-01-03,CUST0265,Pinterest,referral,/sale,Yes,Yes,Yes,Yes,119.49,Desktop,Firefox,MX,Port Sarahside,Returning,365,13,
266,2024-12-12,CUST0266,Instagram,social,/products,Yes,No,No,No,0,Desktop,Firefox,CA,Tracyview,Returning,500,3,Cart Not Initiated
267,2024-08-28,CUST0267,Facebook Ads,organic,/,Yes,Yes,No,No,0,Desktop,Firefox,BR,East Christina,Returning,130,9,Checkout Abandoned
268,2025-02-23,CUST0268,Instagram,referral,/products,Yes,No,No,No,0,Tablet,Firefox,BR,Richardsontown,Returning,178,9,Cart Not Initiated
269,2024-10-08,CUST0269,Organic Search,organic,/collections,Yes,Yes,Yes,Yes,212.11,Desktop,Opera,DE,Stephenmouth,Returning,90,8,
270,2025-04-03,CUST0270,Instagram,cpc,/collections,Yes,Yes,Yes,No,0,Tablet,Edge,UK,North Craigstad,New Visitor,358,2,Price Comparison
271,2024-10-10,CUST0271,Direct,referral,/products,No,No,No,No,0,Tablet,Opera,MX,New Jamesmouth,Returning,4,2,Bounced
272,2024-07-29,CUST0272,Google Ads,referral,/about,No,No,No,No,0,Tablet,Firefox,MX,Jensenfurt,Returning,29,1,Bounced
273,2024-11-09,CUST0273,Instagram,email,/sale,Yes,No,No,No,0,Mobile,Edge,IN,Heathmouth,Returning,552,6,Cart Not Initiated
274,2025-01-11,CUST0274,Instagram,referral,/collections,Yes,Yes,Yes,Yes,147.16,Desktop,Firefox,JP,East Michaelton,New Visitor,345,12,
275,2024-06-25,CUST0275,Pinterest,referral,/products,No,No,No,No,0,Tablet,Firefox,FR,New Henry,Returning,6,1,Bounced
276,2024-06-10,CUST0276,Pinterest,referral,/sale,Yes,Yes,Yes,No,0,Tablet,Edge,IN,West Daniel,Returning,421,10,No Reason
277,2025-02-19,CUST0277,Direct,referral,/products,Yes,No,No,No,0,Mobile,Opera,AU,South Gabriellachester,Returning,453,14,Cart Not Initiated
278,2024-10-30,CUST0278,Pinterest,email,/,Yes,Yes,Yes,Yes,306.81,Desktop,Chrome,JP,Lake Sierraland,New Visitor,597,3,
279,2024-12-05,CUST0279,Twitter,organic,/,No,No,No,No,0,Tablet,Edge,FR,Dianetown,Returning,20,3,Bounced
280,2025-04-05,CUST0280,Email,social,/products,Yes,Yes,Yes,No,0,Mobile,Opera,BR,Mannborough,Returning,224,12,Slow Loading
281,2024-09-18,CUST0281,Organic Search,email,/about,Yes,No,No,No,0,Tablet,Opera,UK,New Tylermouth,Returning,135,15,Cart Not Initiated
282,2024-07-18,CUST0282,Organic Search,social,/about,Yes,Yes,Yes,No,0,Tablet,Chrome,CA,Brittanybury,Returning,17,11,Slow Loading
283,2025-05-17,CUST0283,Pinterest,email,/about,Yes,Yes,No,No,0,Desktop,Safari,FR,South Darleneburgh,Returning,450,2,Checkout Abandoned
284,2024-06-15,CUST0284,Facebook Ads,social,/products,Yes,No,No,No,0,Desktop,Chrome,MX,East William,Returning,334,3,Cart Not Initiated
285,2024-12-08,CUST0285,Instagram,referral,/collections,Yes,Yes,No,No,0,Mobile,Chrome,AU,Brandybury,Returning,46,4,Checkout Abandoned
286,2025-01-13,CUST0286,Referral,referral,/about,Yes,Yes,Yes,No,0,Mobile,Firefox,DE,North David,New Visitor,301,3,Slow Loading
287,2024-11-04,CUST0287,Twitter,organic,/collections,Yes,Yes,Yes,No,0,Mobile,Chrome,FR,Kellyborough,New Visitor,327,6,Payment Failed
288,2024-07-24,CUST0288,Organic Search,organic,/sale,Yes,Yes,No,No,0,Mobile,Firefox,IN,New Donaldhaven,Returning,524,9,Checkout Abandoned
289,2024-07-20,CUST0289,TikTok,referral,/products,No,No,No,No,0,Tablet,Edge,MX,Port Stevenmouth,Returning,26,1,Bounced
290,2024-07-20,CUST0290,TikTok,email,/about,Yes,No,No,No,0,Mobile,Safari,FR,Juanmouth,New Visitor,461,14,Cart Not Initiated
291,2024-09-30,CUST0291,TikTok,email,/sale,Yes,Yes,Yes,No,0,Desktop,Chrome,IN,Mitchellside,New Visitor,310,14,Account Required
292,2024-06-28,CUST0292,Direct,cpc,/about,Yes,No,No,No,0,Tablet,Firefox,MX,East Amandaland,New Visitor,301,3,Cart Not Initiated
293,2024-08-05,CUST0293,Direct,organic,/,Yes,No,No,No,0,Mobile,Firefox,BR,Weberburgh,Returning,155,9,Cart Not Initiated
294,2024-09-01,CUST0294,Google Ads,email,/sale,Yes,No,No,No,0,Mobile,Edge,AU,Trevorside,Returning,24,3,Cart Not Initiated
295,2024-08-06,CUST0295,Organic Search,social,/,Yes,Yes,No,No,0,Tablet,Opera,BR,New Sheena,Returning,262,5,Checkout Abandoned
296,2025-03-29,CUST0296,Email,email,/products,Yes,Yes,No,No,0,Mobile,Chrome,MX,Lisaborough,Returning,114,9,Checkout Abandoned
297,2025-04-28,CUST0297,Instagram,referral,/about,Yes,Yes,No,No,0,Mobile,Edge,IN,West Gabriel,Returning,546,6,Checkout Abandoned
298,2024-08-17,CUST0298,Referral,email,/,Yes,Yes,Yes,No,0,Tablet,Edge,IN,Edwardtown,Returning,361,7,No Reason
299,2024-09-26,CUST0299,Facebook Ads,organic,/,Yes,Yes,Yes,Yes,129.21,Mobile,Opera,IN,North Lisa,New Visitor,116,13,
300,2024-09-07,CUST0300,Pinterest,referral,/products,Yes,Yes,No,No,0,Desktop,Firefox,UK,Taylorville,Returning,352,10,Checkout Abandoned
301,2025-02-06,CUST0301,Instagram,email,/collections,No,No,No,No,0,Tablet,Chrome,FR,Joycemouth,Returning,16,3,Bounced
302,2024-07-18,CUST0302,Instagram,referral,/about,Yes,Yes,Yes,No,0,Mobile,Safari,DE,Lake Dawn,Returning,210,9,No Reason
303,2024-09-17,CUST0303,Google Ads,cpc,/collections,Yes,Yes,Yes,No,0,Mobile,Chrome,JP,North Sarah,Returning,301,15,Price Comparison
304,2024-08-05,CUST0304,Google Ads,social,/collections,Yes,Yes,No,No,0,Mobile,Firefox,US,Williamfort,New Visitor,77,10,Checkout Abandoned
305,2025-03-02,CUST0305,Direct,cpc,/about,No,No,No,No,0,Tablet,Edge,UK,Laceyville,New Visitor,26,1,Bounced
306,2024-08-19,CUST0306,Organic Search,email,/products,No,No,No,No,0,Tablet,Chrome,CA,Meganborough,Returning,8,1,Bounced
307,2024-08-30,CUST0307,Google Ads,referral,/products,Yes,No,No,No,0,Desktop,Edge,BR,Thomaschester,Returning,505,15,Cart Not Initiated
308,2025-01-08,CUST0308,TikTok,social,/products,Yes,No,No,No,0,Tablet,Firefox,IN,Navarroborough,New Visitor,581,14,Cart Not Initiated
309,2024-06-24,CUST0309,Instagram,referral,/sale,Yes,No,No,No,0,Tablet,Edge,JP,New Amyton,New Visitor,108,14,Cart Not Initiated
310,2025-05-26,CUST0310,Organic Search,organic,/products,Yes,Yes,No,No,0,Tablet,Safari,CA,North Jamie,New Visitor,142,9,Checkout Abandoned
311,2024-06-08,CUST0311,Direct,cpc,/sale,No,No,No,No,0,Mobile,Chrome,DE,West Brenda,Returning,24,3,Bounced
312,2024-10-09,CUST0312,Email,social,/collections,Yes,Yes,Yes,Yes,341.83,Mobile,Opera,US,North Masonfort,Returning,481,3,
313,2024-11-09,CUST0313,Facebook Ads,email,/products,Yes,Yes,No,No,0,Mobile,Firefox,DE,Chenshire,Returning,214,13,Checkout Abandoned
314,2024-06-12,CUST0314,Google Ads,organic,/,Yes,Yes,Yes,No,0,Tablet,Firefox,FR,Shannonfurt,Returning,318,15,No Reason
315,2025-02-24,CUST0315,Referral,referral,/,Yes,Yes,Yes,No,0,Tablet,Safari,US,Johnsonberg,Returning,153,13,Account Required
316,2025-03-24,CUST0316,Referral,email,/sale,Yes,Yes,No,No,0,Desktop,Opera,BR,Englishbury,New Visitor,315,9,Checkout Abandoned
317,2025-01-24,CUST0317,Direct,social,/collections,Yes,Yes,No,No,0,Mobile,Safari,DE,Willisfort,New Visitor,173,11,Checkout Abandoned
318,2024-10-28,CUST0318,Facebook Ads,email,/sale,Yes,Yes,Yes,Yes,309.01,Mobile,Safari,CA,Mitchellburgh,Returning,413,6,
319,2025-01-06,CUST0319,Instagram,organic,/sale,Yes,Yes,Yes,Yes,262.53,Mobile,Firefox,BR,Danielfort,New Visitor,386,12,
320,2025-05-05,CUST0320,Google Ads,cpc,/collections,Yes,Yes,Yes,Yes,192.23,Desktop,Safari,FR,Heatherfort,Returning,430,8,
321,2025-05-01,CUST0321,Referral,cpc,/collections,Yes,No,No,No,0,Mobile,Opera,AU,Grayfurt,Returning,165,12,Cart Not Initiated
322,2024-08-27,CUST0322,Instagram,referral,/sale,Yes,Yes,Yes,Yes,57.38,Mobile,Firefox,UK,North David,Returning,324,6,
323,2025-01-19,CUST0323,Facebook Ads,email,/about,No,No,No,No,0,Desktop,Chrome,AU,New Richard,Returning,4,1,Bounced
324,2024-09-20,CUST0324,Pinterest,referral,/,Yes,Yes,No,No,0,Desktop,Edge,CA,West Andrewfort,Returning,530,5,Checkout Abandoned
325,2025-02-21,CUST0325,TikTok,organic,/,Yes,Yes,No,No,0,Desktop,Chrome,AU,Mariahtown,Returning,48,9,Checkout Abandoned
326,2024-07-23,CUST0326,Instagram,referral,/,Yes,No,No,No,0,Tablet,Chrome,US,Cartertown,Returning,441,15,Cart Not Initiated
327,2024-11-06,CUST0327,Referral,referral,/products,Yes,No,No,No,0,Desktop,Firefox,JP,Mariamouth,New Visitor,456,8,Cart Not Initiated
328,2025-01-28,CUST0328,Twitter,email,/sale,Yes,Yes,Yes,Yes,99.38,Tablet,Opera,IN,North Tanya,Returning,85,7,
329,2024-10-23,CUST0329,Google Ads,cpc,/products,No,No,No,No,0,Mobile,Edge,US,Thompsonport,New Visitor,26,2,Bounced
330,2025-04-18,CUST0330,Facebook Ads,email,/products,Yes,Yes,Yes,No,0,Mobile,Edge,FR,Robertton,Returning,214,7,Price Comparison
331,2025-01-12,CUST0331,Twitter,referral,/sale,Yes,No,No,No,0,Mobile,Edge,MX,Jenniferhaven,Returning,82,3,Cart Not Initiated
332,2024-11-24,CUST0332,Email,cpc,/,Yes,Yes,No,No,0,Tablet,Edge,AU,Rhondaberg,New Visitor,42,6,Checkout Abandoned
333,2024-08-21,CUST0333,Google Ads,cpc,/collections,Yes,Yes,No,No,0,Tablet,Edge,JP,Port Tina,New Visitor,444,13,Checkout Abandoned
334,2024-09-30,CUST0334,Referral,cpc,/collections,No,No,No,No,0,Mobile,Opera,JP,North Sean,New Visitor,21,2,Bounced
335,2024-11-17,CUST0335,TikTok,referral,/about,Yes,Yes,No,No,0,Tablet,Edge,JP,West Taylorberg,New Visitor,476,15,Checkout Abandoned
336,2024-12-07,CUST0336,Direct,email,/sale,Yes,Yes,Yes,Yes,256.58,Tablet,Safari,FR,Coffeystad,Returning,575,12,
337,2024-08-13,CUST0337,Direct,referral,/,No,No,No,No,0,Mobile,Firefox,DE,Williambury,Returning,27,2,Bounced
338,2024-09-05,CUST0338,Facebook Ads,organic,/,Yes,No,No,No,0,Desktop,Chrome,CA,South Leahside,Returning,444,3,Cart Not Initiated
339,2024-08-29,CUST0339,Direct,cpc,/collections,Yes,Yes,No,No,0,Desktop,Firefox,CA,New Keithchester,Returning,534,9,Checkout Abandoned
340,2025-02-23,CUST0340,Instagram,email,/,Yes,Yes,Yes,Yes,343.59,Tablet,Edge,IN,South Alexander,Returning,468,14,
341,2025-04-20,CUST0341,TikTok,email,/,Yes,Yes,No,No,0,Mobile,Edge,FR,Taylorview,Returning,407,7,Checkout Abandoned
342,2024-11-24,CUST0342,Email,referral,/,Yes,Yes,Yes,Yes,439.89,Tablet,Chrome,CA,South Vincent,Returning,384,7,
343,2025-05-16,CUST0343,Facebook Ads,referral,/collections,Yes,Yes,No,No,0,Tablet,Firefox,UK,Port Cheryl,Returning,577,6,Checkout Abandoned
344,2024-09-17,CUST0344,Google Ads,social,/,Yes,No,No,No,0,Desktop,Edge,IN,Matthewland,Returning,427,2,Cart Not Initiated
345,2024-10-20,CUST0345,Twitter,cpc,/products,Yes,Yes,Yes,Yes,69.36,Desktop,Chrome,FR,East Ryantown,Returning,251,9,
346,2024-10-07,CUST0346,Organic Search,cpc,/products,Yes,Yes,Yes,Yes,328.37,Tablet,Safari,IN,New Cheryl,New Visitor,389,3,
347,2025-03-21,CUST0347,Email,email,/about,Yes,Yes,Yes,No,0,Desktop,Opera,UK,Hugheston,New Visitor,273,6,High Shipping Cost
348,2024-10-02,CUST0348,Twitter,cpc,/sale,Yes,No,No,No,0,Tablet,Opera,MX,Justinberg,Returning,104,4,Cart Not Initiated
349,2024-06-05,CUST0349,Pinterest,referral,/about,Yes,No,No,No,0,Desktop,Firefox,FR,Ashleymouth,Returning,370,13,Cart Not Initiated
350,2025-05-20,CUST0350,Facebook Ads,organic,/collections,Yes,Yes,Yes,No,0,Desktop,Safari,DE,West Kimberlyborough,Returning,455,9,Payment Failed
351,2024-10-18,CUST0351,Organic Search,cpc,/collections,Yes,No,No,No,0,Desktop,Chrome,BR,Port Keith,Returning,556,8,Cart Not Initiated
352,2024-07-30,CUST0352,Instagram,referral,/collections,Yes,Yes,Yes,Yes,229.29,Mobile,Edge,US,Angelafurt,Returning,140,5,
353,2025-06-28,CUST0353,TikTok,email,/sale,Yes,Yes,Yes,Yes,100.71,Desktop,Safari,MX,New Rhondatown,Returning,377,12,
354,2024-11-08,CUST0354,Referral,cpc,/,Yes,Yes,No,No,0,Desktop,Safari,UK,Fitzgeraldland,New Visitor,435,14,Checkout Abandoned
355,2025-06-19,CUST0355,Instagram,cpc,/sale,Yes,Yes,Yes,Yes,29.05,Tablet,Chrome,US,West Micheal,Returning,500,12,
356,2024-08-01,CUST0356,Organic Search,referral,/products,No,No,No,No,0,Tablet,Edge,BR,North Paul,Returning,30,3,Bounced
357,2025-04-23,CUST0357,Instagram,email,/about,Yes,Yes,Yes,No,0,Mobile,Chrome,MX,East Samanthaberg,Returning,126,4,High Shipping Cost
358,2024-12-28,CUST0358,Pinterest,cpc,/products,Yes,Yes,No,No,0,Tablet,Opera,MX,South Ann,Returning,15,10,Checkout Abandoned
359,2025-04-24,CUST0359,Twitter,social,/collections,Yes,No,No,No,0,Mobile,Chrome,IN,North Dianatown,Returning,223,5,Cart Not Initiated
360,2024-09-20,CUST0360,TikTok,referral,/about,Yes,No,No,No,0,Desktop,Chrome,FR,New Robert,Returning,129,8,Cart Not Initiated
361,2025-01-25,CUST0361,TikTok,cpc,/products,Yes,Yes,No,No,0,Desktop,Edge,FR,East Michelle,Returning,329,15,Checkout Abandoned
