order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price,ingredients,pizza_type
193,2024-11-26,21:04:55,PIZ0193,Spicy Italian,Supreme,Medium,5,14.29,71.45,"Cheese, Sauce, Toppings",Non-Veg
194,2024-01-09,19:53:21,PIZ0194,Vegetarian Supreme,Supreme,Medium,3,12.43,37.29,"Cheese, Sauce, Toppings",Non-Veg
195,2024-06-11,23:33:45,PIZ0195,Chicken Supreme,Chicken,Large,1,23.97,23.97,"Cheese, Sauce, Toppings",Vegetarian
196,2025-06-26,17:17:17,PIZ0196,Margherita,Classic,Large,4,19.71,78.84,"Cheese, Sauce, Toppings",Non-Veg
197,2024-07-24,12:58:21,PIZ0197,Mushroom & Olive,Vegetarian,Small,5,12.31,61.55,"Cheese, Sauce, Toppings",Vegetarian
198,2025-04-16,18:16:35,PIZ0198,The Meatlovers,Supreme,Large,2,13.18,26.36,"Cheese, Sauce, Toppings",Non-Veg
199,2024-05-21,12:36:01,PIZ0199,Spicy Italian,Supreme,Medium,4,16.23,64.92,"Cheese, Sauce, Toppings",Non-Veg
200,2024-04-24,14:58:24,PIZ0200,Four Cheese,Cheese,Small,1,24.31,24.31,"Cheese, Sauce, Toppings",Vegetarian
201,2024-10-04,15:32:32,PIZ0201,Margherita,Classic,Large,2,17.08,34.16,"Cheese, Sauce, Toppings",Non-Veg
202,2025-06-07,13:05:59,PIZ0202,Chicken Pesto,Chicken,Medium,5,11.42,57.1,"Cheese, Sauce, Toppings",Vegetarian
203,2025-04-07,11:05:38,PIZ0203,Spicy Italian,Supreme,Medium,2,17.21,34.42,"Cheese, Sauce, Toppings",Non-Veg
204,2024-12-11,11:31:13,PIZ0204,Chicken Supreme,Chicken,Large,3,15.95,47.85,"Cheese, Sauce, Toppings",Non-Veg
205,2025-01-19,21:21:23,PIZ0205,Classic Pepperoni,Classic,Large,4,14.67,58.68,"Cheese, Sauce, Toppings",Non-Veg
206,2024-03-28,22:10:11,PIZ0206,Paneer Tikka,Veggie Special,Medium,3,18.43,55.29,"Cheese, Sauce, Toppings",Vegetarian
207,2024-11-17,22:23:25,PIZ0207,Spicy Italian,Supreme,Medium,5,9.2,46.0,"Cheese, Sauce, Toppings",Vegetarian
208,2025-05-29,21:21:20,PIZ0208,Spicy Italian,Supreme,Medium,1,20.18,20.18,"Cheese, Sauce, Toppings",Non-Veg
209,2025-02-20,21:21:06,PIZ0209,Hawaiian,Classic,Large,5,10.32,51.6,"Cheese, Sauce, Toppings",Non-Veg
210,2024-11-09,18:55:59,PIZ0210,Mushroom & Olive,Vegetarian,Small,5,22.46,112.3,"Cheese, Sauce, Toppings",Non-Veg
211,2024-03-08,10:54:36,PIZ0211,Cajun Chicken,Chicken,Large,1,14.47,14.47,"Cheese, Sauce, Toppings",Vegetarian
212,2024-11-19,19:34:14,PIZ0212,Four Cheese,Cheese,Small,2,18.36,36.72,"Cheese, Sauce, Toppings",Non-Veg
213,2024-06-12,17:06:06,PIZ0213,Pepperoni Feast,Classic,Large,2,15.81,31.62,"Cheese, Sauce, Toppings",Non-Veg
214,2024-02-10,17:06:41,PIZ0214,Hawaiian,Classic,Large,5,8.35,41.75,"Cheese, Sauce, Toppings",Vegetarian
215,2024-01-18,18:59:58,PIZ0215,Mushroom & Olive,Vegetarian,Small,4,18.13,72.52,"Cheese, Sauce, Toppings",Vegetarian
216,2025-05-08,23:11:49,PIZ0216,Cajun Chicken,Chicken,Large,2,20.93,41.86,"Cheese, Sauce, Toppings",Non-Veg
217,2024-10-21,15:10:18,PIZ0217,Mushroom & Olive,Vegetarian,Small,2,18.96,37.92,"Cheese, Sauce, Toppings",Vegetarian
218,2025-03-25,18:52:39,PIZ0218,Spicy Italian,Supreme,Medium,3,9.24,27.72,"Cheese, Sauce, Toppings",Non-Veg
219,2024-10-06,23:20:22,PIZ0219,Truffle Mushroom,Supreme,Small,5,18.37,91.85,"Cheese, Sauce, Toppings",Non-Veg
220,2024-03-03,10:22:47,PIZ0220,Hawaiian,Classic,Large,2,16.18,32.36,"Cheese, Sauce, Toppings",Vegetarian
221,2025-05-14,11:54:11,PIZ0221,Truffle Mushroom,Supreme,Small,1,20.19,20.19,"Cheese, Sauce, Toppings",Vegetarian
222,2024-09-27,16:28:43,PIZ0222,Spicy Italian,Supreme,Medium,3,19.71,59.13,"Cheese, Sauce, Toppings",Non-Veg
223,2024-01-10,16:22:48,PIZ0223,BBQ Chicken,Chicken,Large,2,9.08,18.16,"Cheese, Sauce, Toppings",Vegetarian
224,2024-10-20,18:52:08,PIZ0224,The Meatlovers,Supreme,Large,1,8.76,8.76,"Cheese, Sauce, Toppings",Non-Veg
225,2025-02-04,13:33:44,PIZ0225,Vegetarian Supreme,Supreme,Medium,3,9.56,28.68,"Cheese, Sauce, Toppings",Non-Veg
226,2025-03-30,23:49:35,PIZ0226,Hawaiian,Classic,Large,5,21.26,106.3,"Cheese, Sauce, Toppings",Vegetarian
227,2024-08-29,13:06:56,PIZ0227,Spicy Italian,Supreme,Medium,3,24.35,73.05,"Cheese, Sauce, Toppings",Non-Veg
228,2024-07-30,22:28:33,PIZ0228,Margherita,Classic,Large,5,15.84,79.2,"Cheese, Sauce, Toppings",Vegetarian
229,2025-03-21,13:43:21,PIZ0229,Pepperoni Feast,Classic,Large,3,19.08,57.24,"Cheese, Sauce, Toppings",Vegetarian
230,2024-12-31,14:44:12,PIZ0230,Vegetarian Supreme,Supreme,Medium,5,23.48,117.4,"Cheese, Sauce, Toppings",Vegetarian
231,2025-05-09,19:08:02,PIZ0231,BBQ Chicken,Chicken,Large,5,24.9,124.5,"Cheese, Sauce, Toppings",Non-Veg
232,2024-09-30,15:52:09,PIZ0232,Paneer Tikka,Veggie Special,Medium,2,8.97,17.94,"Cheese, Sauce, Toppings",Vegetarian
233,2025-04-23,23:17:53,PIZ0233,Hawaiian,Classic,Large,5,14.35,71.75,"Cheese, Sauce, Toppings",Non-Veg
234,2024-06-30,12:32:51,PIZ0234,Pepperoni Feast,Classic,Large,2,14.81,29.62,"Cheese, Sauce, Toppings",Non-Veg
235,2024-02-17,19:48:05,PIZ0235,Mushroom & Olive,Vegetarian,Small,4,8.27,33.08,"Cheese, Sauce, Toppings",Vegetarian
236,2025-06-10,22:36:57,PIZ0236,BBQ Chicken,Chicken,Large,5,9.76,48.8,"Cheese, Sauce, Toppings",Vegetarian
237,2025-06-17,18:01:36,PIZ0237,Cajun Chicken,Chicken,Large,3,24.63,73.89,"Cheese, Sauce, Toppings",Non-Veg
238,2024-09-15,10:23:13,PIZ0238,Truffle Mushroom,Supreme,Small,1,16.16,16.16,"Cheese, Sauce, Toppings",Vegetarian
239,2024-04-15,11:05:58,PIZ0239,The Meatlovers,Supreme,Large,4,19.53,78.12,"Cheese, Sauce, Toppings",Non-Veg
240,2025-05-14,23:54:11,PIZ0240,Cajun Chicken,Chicken,Large,5,16.58,82.9,"Cheese, Sauce, Toppings",Non-Veg
241,2024-02-03,15:01:08,PIZ0241,Spicy Italian,Supreme,Medium,5,16.31,81.55,"Cheese, Sauce, Toppings",Non-Veg
242,2024-09-09,20:46:12,PIZ0242,Margherita,Classic,Large,1,8.75,8.75,"Cheese, Sauce, Toppings",Non-Veg
243,2024-08-26,18:11:33,PIZ0243,Hawaiian,Classic,Large,5,11.67,58.35,"Cheese, Sauce, Toppings",Vegetarian
244,2024-10-03,18:11:43,PIZ0244,Pepperoni Feast,Classic,Large,1,20.85,20.85,"Cheese, Sauce, Toppings",Non-Veg
245,2024-07-26,18:17:19,PIZ0245,Pepperoni Feast,Classic,Large,2,10.9,21.8,"Cheese, Sauce, Toppings",Non-Veg
246,2024-04-25,10:52:32,PIZ0246,Classic Pepperoni,Classic,Large,1,15.56,15.56,"Cheese, Sauce, Toppings",Vegetarian
247,2025-03-13,13:23:22,PIZ0247,Mushroom & Olive,Vegetarian,Small,5,23.17,115.85,"Cheese, Sauce, Toppings",Non-Veg
248,2025-04-13,11:14:44,PIZ0248,The Meatlovers,Supreme,Large,1,12.9,12.9,"Cheese, Sauce, Toppings",Vegetarian
249,2024-12-11,14:03:24,PIZ0249,Mushroom & Olive,Vegetarian,Small,3,24.86,74.58,"Cheese, Sauce, Toppings",Vegetarian
250,2024-02-07,15:01:26,PIZ0250,Margherita,Classic,Large,3,24.12,72.36,"Cheese, Sauce, Toppings",Vegetarian
251,2025-01-18,15:27:58,PIZ0251,The Meatlovers,Supreme,Large,3,10.68,32.04,"Cheese, Sauce, Toppings",Non-Veg
252,2025-01-12,23:00:23,PIZ0252,Paneer Tikka,Veggie Special,Medium,4,22.33,89.32,"Cheese, Sauce, Toppings",Vegetarian
253,2025-01-11,10:51:36,PIZ0253,Chicken Supreme,Chicken,Large,3,18.21,54.63,"Cheese, Sauce, Toppings",Vegetarian
254,2024-09-05,11:50:52,PIZ0254,Cajun Chicken,Chicken,Large,2,23.79,47.58,"Cheese, Sauce, Toppings",Non-Veg
255,2024-05-28,10:24:58,PIZ0255,Margherita,Classic,Large,3,24.44,73.32,"Cheese, Sauce, Toppings",Non-Veg
256,2024-04-12,17:48:37,PIZ0256,Truffle Mushroom,Supreme,Small,4,23.72,94.88,"Cheese, Sauce, Toppings",Vegetarian
257,2025-02-03,16:09:36,PIZ0257,BBQ Chicken,Chicken,Large,3,10.72,32.16,"Cheese, Sauce, Toppings",Non-Veg
258,2024-07-26,17:12:21,PIZ0258,Mushroom & Olive,Vegetarian,Small,1,21.84,21.84,"Cheese, Sauce, Toppings",Non-Veg
259,2024-05-18,10:59:35,PIZ0259,Spicy Italian,Supreme,Medium,5,17.79,88.95,"Cheese, Sauce, Toppings",Vegetarian
260,2024-04-02,21:35:30,PIZ0260,BBQ Chicken,Chicken,Large,3,8.68,26.04,"Cheese, Sauce, Toppings",Vegetarian
261,2024-02-16,21:41:24,PIZ0261,Truffle Mushroom,Supreme,Small,4,11.61,46.44,"Cheese, Sauce, Toppings",Non-Veg
262,2024-08-31,22:17:58,PIZ0262,The Meatlovers,Supreme,Large,3,14.3,42.9,"Cheese, Sauce, Toppings",Vegetarian
263,2024-01-10,10:30:26,PIZ0263,Truffle Mushroom,Supreme,Small,1,22.19,22.19,"Cheese, Sauce, Toppings",Non-Veg
264,2025-03-04,22:56:35,PIZ0264,Mushroom & Olive,Vegetarian,Small,4,18.08,72.32,"Cheese, Sauce, Toppings",Non-Veg
265,2024-06-04,14:33:02,PIZ0265,Cajun Chicken,Chicken,Large,2,8.47,16.94,"Cheese, Sauce, Toppings",Non-Veg
266,2024-07-11,10:59:08,PIZ0266,Truffle Mushroom,Supreme,Small,4,9.27,37.08,"Cheese, Sauce, Toppings",Vegetarian
267,2025-04-16,21:31:17,PIZ0267,The Meatlovers,Supreme,Large,2,16.26,32.52,"Cheese, Sauce, Toppings",Vegetarian
268,2024-07-01,11:29:18,PIZ0268,Pepperoni Feast,Classic,Large,4,19.91,79.64,"Cheese, Sauce, Toppings",Vegetarian
269,2025-01-30,23:47:03,PIZ0269,Pepperoni Feast,Classic,Large,5,17.51,87.55,"Cheese, Sauce, Toppings",Vegetarian
270,2025-01-09,13:54:02,PIZ0270,Hawaiian,Classic,Large,4,17.62,70.48,"Cheese, Sauce, Toppings",Non-Veg
271,2025-04-13,13:11:20,PIZ0271,Classic Pepperoni,Classic,Large,3,23.54,70.62,"Cheese, Sauce, Toppings",Non-Veg
272,2025-06-14,20:40:28,PIZ0272,Truffle Mushroom,Supreme,Small,5,14.58,72.9,"Cheese, Sauce, Toppings",Non-Veg
273,2025-06-06,18:58:25,PIZ0273,Truffle Mushroom,Supreme,Small,5,9.06,45.3,"Cheese, Sauce, Toppings",Non-Veg
274,2025-02-27,21:17:29,PIZ0274,Classic Pepperoni,Classic,Large,5,23.26,116.3,"Cheese, Sauce, Toppings",Non-Veg
275,2024-02-12,10:35:22,PIZ0275,Paneer Tikka,Veggie Special,Medium,4,16.49,65.96,"Cheese, Sauce, Toppings",Vegetarian
276,2024-04-06,17:27:40,PIZ0276,Hawaiian,Classic,Large,3,19.53,58.59,"Cheese, Sauce, Toppings",Vegetarian
277,2025-03-16,21:01:55,PIZ0277,Chicken Pesto,Chicken,Medium,5,17.63,88.15,"Cheese, Sauce, Toppings",Non-Veg
278,2025-01-19,13:29:06,PIZ0278,Four Cheese,Cheese,Small,5,12.24,61.2,"Cheese, Sauce, Toppings",Non-Veg
279,2024-03-01,15:39:37,PIZ0279,Margherita,Classic,Large,1,19.93,19.93,"Cheese, Sauce, Toppings",Non-Veg
280,2024-04-29,22:42:35,PIZ0280,Four Cheese,Cheese,Small,1,19.33,19.33,"Cheese, Sauce, Toppings",Non-Veg
281,2025-01-23,16:45:15,PIZ0281,Four Cheese,Cheese,Small,3,11.01,33.03,"Cheese, Sauce, Toppings",Non-Veg
282,2025-03-02,23:29:41,PIZ0282,Chicken Supreme,Chicken,Large,3,8.87,26.61,"Cheese, Sauce, Toppings",Vegetarian
283,2025-04-18,19:06:10,PIZ0283,The Meatlovers,Supreme,Large,2,22.83,45.66,"Cheese, Sauce, Toppings",Vegetarian
284,2025-05-03,16:44:49,PIZ0284,Chicken Pesto,Chicken,Medium,4,20.53,82.12,"Cheese, Sauce, Toppings",Non-Veg
285,2024-12-20,20:58:00,PIZ0285,Chicken Pesto,Chicken,Medium,1,21.34,21.34,"Cheese, Sauce, Toppings",Vegetarian
286,2024-05-12,19:33:55,PIZ0286,Chicken Supreme,Chicken,Large,3,9.36,28.08,"Cheese, Sauce, Toppings",Vegetarian
287,2024-11-24,17:01:02,PIZ0287,Hawaiian,Classic,Large,1,13.48,13.48,"Cheese, Sauce, Toppings",Non-Veg
288,2025-01-30,15:06:56,PIZ0288,Truffle Mushroom,Supreme,Small,1,21.3,21.3,"Cheese, Sauce, Toppings",Non-Veg
289,2025-06-16,13:11:20,PIZ0289,Truffle Mushroom,Supreme,Small,5,22.41,112.05,"Cheese, Sauce, Toppings",Vegetarian
290,2024-01-30,11:27:55,PIZ0290,Mushroom & Olive,Vegetarian,Small,3,11.34,34.02,"Cheese, Sauce, Toppings",Non-Veg
291,2025-02-15,10:00:13,PIZ0291,Truffle Mushroom,Supreme,Small,5,10.49,52.45,"Cheese, Sauce, Toppings",Non-Veg
292,2024-04-29,21:20:37,PIZ0292,Margherita,Classic,Large,3,22.69,68.07,"Cheese, Sauce, Toppings",Non-Veg
293,2025-02-03,21:00:08,PIZ0293,Classic Pepperoni,Classic,Large,3,19.41,58.23,"Cheese, Sauce, Toppings",Non-Veg
294,2025-03-09,15:25:00,PIZ0294,BBQ Chicken,Chicken,Large,4,16.83,67.32,"Cheese, Sauce, Toppings",Vegetarian
295,2025-05-21,12:24:28,PIZ0295,Chicken Pesto,Chicken,Medium,2,9.49,18.98,"Cheese, Sauce, Toppings",Vegetarian
296,2024-08-01,21:39:35,PIZ0296,The Meatlovers,Supreme,Large,2,14.96,29.92,"Cheese, Sauce, Toppings",Vegetarian
297,2024-10-28,15:44:07,PIZ0297,Truffle Mushroom,Supreme,Small,3,21.23,63.69,"Cheese, Sauce, Toppings",Non-Veg
298,2025-04-18,20:39:36,PIZ0298,The Meatlovers,Supreme,Large,3,23.06,69.18,"Cheese, Sauce, Toppings",Vegetarian
299,2024-02-12,16:44:55,PIZ0299,Hawaiian,Classic,Large,3,15.03,45.09,"Cheese, Sauce, Toppings",Non-Veg
300,2024-06-03,16:49:56,PIZ0300,Hawaiian,Classic,Large,2,23.94,47.88,"Cheese, Sauce, Toppings",Non-Veg
301,2025-04-27,16:30:07,PIZ0301,Vegetarian Supreme,Supreme,Medium,2,23.05,46.1,"Cheese, Sauce, Toppings",Vegetarian
302,2024-07-16,18:48:26,PIZ0302,Classic Pepperoni,Classic,Large,3,22.19,66.57,"Cheese, Sauce, Toppings",Vegetarian
303,2025-02-07,16:43:23,PIZ0303,Classic Pepperoni,Classic,Large,3,22.86,68.58,"Cheese, Sauce, Toppings",Vegetarian
304,2024-12-31,19:37:35,PIZ0304,Chicken Supreme,Chicken,Large,3,16.76,50.28,"Cheese, Sauce, Toppings",Vegetarian
305,2025-06-24,22:39:38,PIZ0305,Truffle Mushroom,Supreme,Small,5,13.01,65.05,"Cheese, Sauce, Toppings",Non-Veg
306,2025-06-24,10:25:39,PIZ0306,Chicken Supreme,Chicken,Large,4,12.8,51.2,"Cheese, Sauce, Toppings",Non-Veg
307,2024-07-07,10:05:46,PIZ0307,BBQ Chicken,Chicken,Large,3,22.61,67.83,"Cheese, Sauce, Toppings",Vegetarian
308,2025-04-16,13:04:42,PIZ0308,Cajun Chicken,Chicken,Large,3,21.44,64.32,"Cheese, Sauce, Toppings",Vegetarian
309,2025-04-03,21:08:47,PIZ0309,Four Cheese,Cheese,Small,3,10.43,31.29,"Cheese, Sauce, Toppings",Vegetarian
310,2024-01-12,17:26:43,PIZ0310,Margherita,Classic,Large,5,18.06,90.3,"Cheese, Sauce, Toppings",Non-Veg
311,2024-02-13,21:30:06,PIZ0311,Chicken Supreme,Chicken,Large,2,24.44,48.88,"Cheese, Sauce, Toppings",Non-Veg
312,2024-06-25,21:27:47,PIZ0312,Hawaiian,Classic,Large,2,16.13,32.26,"Cheese, Sauce, Toppings",Vegetarian
313,2024-12-12,12:12:47,PIZ0313,Truffle Mushroom,Supreme,Small,5,22.47,112.35,"Cheese, Sauce, Toppings",Vegetarian
314,2024-08-06,21:08:53,PIZ0314,Chicken Supreme,Chicken,Large,3,17.84,53.52,"Cheese, Sauce, Toppings",Non-Veg
315,2024-02-02,12:52:53,PIZ0315,Margherita,Classic,Large,2,14.6,29.2,"Cheese, Sauce, Toppings",Non-Veg
316,2024-06-23,13:56:30,PIZ0316,BBQ Chicken,Chicken,Large,1,8.7,8.7,"Cheese, Sauce, Toppings",Non-Veg
317,2024-06-05,10:21:44,PIZ0317,Hawaiian,Classic,Large,4,17.17,68.68,"Cheese, Sauce, Toppings",Vegetarian
318,2024-01-31,22:30:38,PIZ0318,Truffle Mushroom,Supreme,Small,1,19.33,19.33,"Cheese, Sauce, Toppings",Vegetarian
319,2024-05-14,16:38:21,PIZ0319,Four Cheese,Cheese,Small,5,10.88,54.4,"Cheese, Sauce, Toppings",Non-Veg
320,2024-11-01,15:08:33,PIZ0320,BBQ Chicken,Chicken,Large,2,23.84,47.68,"Cheese, Sauce, Toppings",Vegetarian
321,2024-10-22,14:40:56,PIZ0321,BBQ Chicken,Chicken,Large,5,13.45,67.25,"Cheese, Sauce, Toppings",Vegetarian
322,2025-06-23,10:11:26,PIZ0322,Paneer Tikka,Veggie Special,Medium,4,20.93,83.72,"Cheese, Sauce, Toppings",Non-Veg
323,2025-04-11,18:06:45,PIZ0323,Four Cheese,Cheese,Small,2,23.35,46.7,"Cheese, Sauce, Toppings",Vegetarian
324,2024-07-25,21:41:05,PIZ0324,The Meatlovers,Supreme,Large,4,19.46,77.84,"Cheese, Sauce, Toppings",Non-Veg
325,2024-08-20,10:23:50,PIZ0325,Spicy Italian,Supreme,Medium,3,20.32,60.96,"Cheese, Sauce, Toppings",Non-Veg
326,2024-11-22,15:19:10,PIZ0326,Truffle Mushroom,Supreme,Small,2,11.25,22.5,"Cheese, Sauce, Toppings",Vegetarian
327,2024-04-20,22:41:16,PIZ0327,Chicken Supreme,Chicken,Large,5,9.34,46.7,"Cheese, Sauce, Toppings",Vegetarian
328,2024-09-19,22:21:34,PIZ0328,Paneer Tikka,Veggie Special,Medium,2,17.98,35.96,"Cheese, Sauce, Toppings",Vegetarian
329,2024-12-14,12:30:56,PIZ0329,Hawaiian,Classic,Large,2,11.28,22.56,"Cheese, Sauce, Toppings",Vegetarian
330,2024-09-09,15:03:54,PIZ0330,Truffle Mushroom,Supreme,Small,2,15.15,30.3,"Cheese, Sauce, Toppings",Non-Veg
331,2025-03-12,10:10:24,PIZ0331,Hawaiian,Classic,Large,4,21.71,86.84,"Cheese, Sauce, Toppings",Non-Veg
332,2025-05-31,17:22:15,PIZ0332,Truffle Mushroom,Supreme,Small,2,14.03,28.06,"Cheese, Sauce, Toppings",Non-Veg
333,2024-01-06,12:24:35,PIZ0333,The Meatlovers,Supreme,Large,3,20.17,60.51,"Cheese, Sauce, Toppings",Non-Veg
334,2024-03-05,15:58:05,PIZ0334,Mushroom & Olive,Vegetarian,Small,2,9.58,19.16,"Cheese, Sauce, Toppings",Non-Veg
335,2025-06-07,15:53:11,PIZ0335,Chicken Pesto,Chicken,Medium,3,10.35,31.05,"Cheese, Sauce, Toppings",Vegetarian
336,2024-06-01,15:54:35,PIZ0336,Mushroom & Olive,Vegetarian,Small,3,9.49,28.47,"Cheese, Sauce, Toppings",Vegetarian
337,2024-01-25,17:43:01,PIZ0337,Chicken Pesto,Chicken,Medium,3,20.7,62.1,"Cheese, Sauce, Toppings",Non-Veg
338,2024-01-22,15:12:02,PIZ0338,Cajun Chicken,Chicken,Large,1,17.29,17.29,"Cheese, Sauce, Toppings",Vegetarian
339,2024-11-10,17:11:57,PIZ0339,Mushroom & Olive,Vegetarian,Small,3,22.76,68.28,"Cheese, Sauce, Toppings",Vegetarian
340,2024-01-10,15:40:28,PIZ0340,Classic Pepperoni,Classic,Large,5,22.35,111.75,"Cheese, Sauce, Toppings",Non-Veg
341,2024-01-17,17:50:12,PIZ0341,Mushroom & Olive,Vegetarian,Small,2,22.12,44.24,"Cheese, Sauce, Toppings",Vegetarian
342,2025-01-31,15:12:38,PIZ0342,Margherita,Classic,Large,2,16.08,32.16,"Cheese, Sauce, Toppings",Vegetarian
343,2024-05-19,16:38:06,PIZ0343,Classic Pepperoni,Classic,Large,3,8.32,24.96,"Cheese, Sauce, Toppings",Non-Veg
344,2025-04-13,22:34:35,PIZ0344,Hawaiian,Classic,Large,3,9.59,28.77,"Cheese, Sauce, Toppings",Non-Veg
345,2024-02-09,16:30:44,PIZ0345,Paneer Tikka,Veggie Special,Medium,3,16.93,50.79,"Cheese, Sauce, Toppings",Vegetarian
346,2024-11-06,11:23:54,PIZ0346,BBQ Chicken,Chicken,Large,5,8.85,44.25,"Cheese, Sauce, Toppings",Vegetarian
347,2024-07-13,23:40:21,PIZ0347,Margherita,Classic,Large,1,17.67,17.67,"Cheese, Sauce, Toppings",Vegetarian
348,2024-07-12,22:44:56,PIZ0348,Chicken Supreme,Chicken,Large,4,12.62,50.48,"Cheese, Sauce, Toppings",Non-Veg
349,2024-01-18,16:32:11,PIZ0349,Truffle Mushroom,Supreme,Small,4,8.66,34.64,"Cheese, Sauce, Toppings",Non-Veg
350,2024-03-19,13:12:28,PIZ0350,Vegetarian Supreme,Supreme,Medium,1,14.97,14.97,"Cheese, Sauce, Toppings",Non-Veg
351,2025-03-11,22:40:07,PIZ0351,Spicy Italian,Supreme,Medium,1,12.32,12.32,"Cheese, Sauce, Toppings",Non-Veg
352,2024-05-14,14:11:08,PIZ0352,Chicken Supreme,Chicken,Large,4,13.17,52.68,"Cheese, Sauce, Toppings",Vegetarian
353,2024-11-18,21:05:36,PIZ0353,Vegetarian Supreme,Supreme,Medium,5,14.86,74.3,"Cheese, Sauce, Toppings",Non-Veg
354,2024-01-13,16:47:05,PIZ0354,BBQ Chicken,Chicken,Large,2,21.43,42.86,"Cheese, Sauce, Toppings",Vegetarian
355,2024-02-01,11:16:26,PIZ0355,BBQ Chicken,Chicken,Large,3,11.88,35.64,"Cheese, Sauce, Toppings",Vegetarian
356,2024-09-02,12:09:48,PIZ0356,Cajun Chicken,Chicken,Large,4,12.79,51.16,"Cheese, Sauce, Toppings",Non-Veg
357,2024-08-15,20:28:08,PIZ0357,Pepperoni Feast,Classic,Large,1,17.0,17.0,"Cheese, Sauce, Toppings",Vegetarian
358,2024-02-09,21:13:43,PIZ0358,Chicken Supreme,Chicken,Large,3,13.28,39.84,"Cheese, Sauce, Toppings",Non-Veg
359,2024-06-30,14:24:30,PIZ0359,Cajun Chicken,Chicken,Large,5,16.28,81.4,"Cheese, Sauce, Toppings",Vegetarian
360,2024-07-27,22:02:22,PIZ0360,Spicy Italian,Supreme,Medium,1,22.45,22.45,"Cheese, Sauce, Toppings",Non-Veg
361,2024-06-05,18:21:00,PIZ0361,BBQ Chicken,Chicken,Large,3,9.29,27.87,"Cheese, Sauce, Toppings",Vegetarian
362,2025-06-09,14:58:08,PIZ0362,Paneer Tikka,Veggie Special,Medium,2,22.84,45.68,"Cheese, Sauce, Toppings",Vegetarian
363,2024-05-24,17:32:52,PIZ0363,Spicy Italian,Supreme,Medium,2,10.62,21.24,"Cheese, Sauce, Toppings",Vegetarian
364,2024-06-13,12:16:26,PIZ0364,Pepperoni Feast,Classic,Large,1,11.84,11.84,"Cheese, Sauce, Toppings",Vegetarian
365,2025-03-05,19:17:39,PIZ0365,Pepperoni Feast,Classic,Large,4,18.71,74.84,"Cheese, Sauce, Toppings",Non-Veg
366,2024-08-29,17:05:38,PIZ0366,Chicken Pesto,Chicken,Medium,1,16.92,16.92,"Cheese, Sauce, Toppings",Vegetarian
367,2025-06-14,13:44:27,PIZ0367,The Meatlovers,Supreme,Large,3,19.45,58.35,"Cheese, Sauce, Toppings",Non-Veg
368,2024-06-11,16:44:43,PIZ0368,Classic Pepperoni,Classic,Large,4,21.46,85.84,"Cheese, Sauce, Toppings",Non-Veg
369,2024-08-23,17:26:56,PIZ0369,Truffle Mushroom,Supreme,Small,2,16.55,33.1,"Cheese, Sauce, Toppings",Vegetarian
370,2024-01-10,13:03:08,PIZ0370,The Meatlovers,Supreme,Large,2,10.74,21.48,"Cheese, Sauce, Toppings",Non-Veg
371,2024-08-04,21:34:50,PIZ0371,Truffle Mushroom,Supreme,Small,3,20.91,62.73,"Cheese, Sauce, Toppings",Vegetarian
372,2024-04-14,19:29:44,PIZ0372,Truffle Mushroom,Supreme,Small,2,14.37,28.74,"Cheese, Sauce, Toppings",Vegetarian
373,2024-11-04,20:18:10,PIZ0373,Chicken Supreme,Chicken,Large,2,11.41,22.82,"Cheese, Sauce, Toppings",Non-Veg
374,2024-06-26,23:29:43,PIZ0374,Chicken Supreme,Chicken,Large,1,24.29,24.29,"Cheese, Sauce, Toppings",Vegetarian
375,2024-05-10,14:08:08,PIZ0375,Paneer Tikka,Veggie Special,Medium,3,21.42,64.26,"Cheese, Sauce, Toppings",Non-Veg
376,2024-05-19,17:22:29,PIZ0376,Margherita,Classic,Large,5,11.83,59.15,"Cheese, Sauce, Toppings",Non-Veg
377,2024-08-20,23:55:45,PIZ0377,Paneer Tikka,Veggie Special,Medium,1,20.1,20.1,"Cheese, Sauce, Toppings",Non-Veg
378,2024-02-02,19:17:29,PIZ0378,Chicken Supreme,Chicken,Large,5,24.03,120.15,"Cheese, Sauce, Toppings",Non-Veg
379,2024-10-18,20:32:09,PIZ0379,Cajun Chicken,Chicken,Large,3,11.7,35.1,"Cheese, Sauce, Toppings",Non-Veg
380,2025-04-06,18:26:10,PIZ0380,Mushroom & Olive,Vegetarian,Small,3,13.32,39.96,"Cheese, Sauce, Toppings",Non-Veg
381,2024-06-02,14:09:51,PIZ0381,The Meatlovers,Supreme,Large,5,17.24,86.2,"Cheese, Sauce, Toppings",Vegetarian
382,2024-12-22,14:39:15,PIZ0382,Four Cheese,Cheese,Small,2,15.99,31.98,"Cheese, Sauce, Toppings",Vegetarian
383,2025-05-04,23:53:37,PIZ0383,Cajun Chicken,Chicken,Large,1,8.59,8.59,"Cheese, Sauce, Toppings",Non-Veg
384,2024-02-25,23:48:47,PIZ0384,Four Cheese,Cheese,Small,5,10.23,51.15,"Cheese, Sauce, Toppings",Non-Veg
385,2025-05-02,16:09:36,PIZ0385,Margherita,Classic,Large,2,12.02,24.04,"Cheese, Sauce, Toppings",Non-Veg
386,2024-11-21,10:47:54,PIZ0386,Pepperoni Feast,Classic,Large,5,23.01,115.05,"Cheese, Sauce, Toppings",Non-Veg
