order_id,order_date,customer_id,product_id,product_name,product_category,warehouse_id,warehouse_city,warehouse_zone,order_qty,unit_cost,unit_price,shipping_charges,total_revenue,order_status,fulfillment_days,carrier,return_status,return_reason
157,2024-09-17,CUST0157,PROD0157,Material,Beauty,WH08,Lake Rachelborough,North Zone,6,2280.51,3074.15,61.38,18444.9,Shipped,10,Delhivery,Replacement Requested,Exchange Request
158,2025-02-25,CUST0158,PROD0158,Community,Home & Kitchen,WH09,Joshualand,South Zone,6,1686.33,3033.35,47.4,18200.1,Delivered,10,FedEx,Not Returned,
159,2025-02-21,CUST0159,PROD0159,Walk,Beauty,WH10,Patriciachester,Central Zone,10,211.41,456.82,170.92,4568.2,Delivered,8,Blue Dart,Not Returned,
160,2025-04-02,CUST0160,PROD0160,Do,Electronics,WH01,Aguilarside,North Zone,13,3016.85,7073.74,185.02,91958.62,Cancelled,7,XpressBees,Replacement Requested,Exchange Request
161,2024-07-14,CUST0161,PROD0161,These,Groceries,WH02,New Timothyberg,South Zone,2,914.74,1805.92,16.3,3611.84,Shipped,6,Ecom Express,Not Returned,
162,2025-04-16,CUST0162,PROD0162,Tree,Sports,WH03,North Wandaville,South Zone,3,4813.62,7672.93,90.3,23018.79,Shipped,7,Blue Dart,Replacement Requested,Exchange Request
163,2024-03-24,CUST0163,PROD0163,Task,Electronics,WH04,West Brandon,West Zone,7,737.23,1310.12,100.1,9170.84,Delivered,3,Blue Dart,Replacement Requested,Exchange Request
164,2024-04-23,CUST0164,PROD0164,Now,Clothing,WH05,Westfort,Central Zone,8,4185.78,9699.47,58.34,77595.76,Delivered,3,Blue Dart,Not Returned,
165,2025-01-13,CUST0165,PROD0165,Some,Home & Kitchen,WH06,Port Micheleport,West Zone,17,4397.77,8039.18,181.16,136666.06,Delivered,13,XpressBees,Replacement Requested,Exchange Request
166,2024-02-17,CUST0166,PROD0166,Market,Books,WH07,West Georgeville,West Zone,8,3840.31,5063.87,74.26,40510.96,Delivered,13,XpressBees,Not Returned,
167,2024-10-14,CUST0167,PROD0167,Reality,Home & Kitchen,WH08,Katherinechester,West Zone,20,3432.89,8225.04,130.03,164500.8,Shipped,2,Delhivery,Not Returned,
168,2024-07-25,CUST0168,PROD0168,Go,Home & Kitchen,WH09,New Adam,Central Zone,7,579.29,1100.72,90.75,7705.04,Delivered,3,XpressBees,Not Returned,
169,2024-09-22,CUST0169,PROD0169,Figure,Home & Kitchen,WH10,Danielleshire,East Zone,12,1478.13,1983.9,12.14,23806.8,Delivered,8,XpressBees,Not Returned,
170,2024-01-30,CUST0170,PROD0170,Social,Home & Kitchen,WH01,New Heather,North Zone,4,3902.21,6617.46,81.39,26469.84,Delivered,8,XpressBees,Not Returned,
171,2024-05-02,CUST0171,PROD0171,World,Clothing,WH02,Melissamouth,Central Zone,6,2077.87,4002.53,182.57,24015.18,Pending,10,DTDC,Returned,Wrong Size
172,2024-08-26,CUST0172,PROD0172,Institution,Sports,WH03,Newtonside,West Zone,8,636.47,987.3,158.81,7898.4,Delivered,7,Delhivery,Not Returned,
173,2024-11-10,CUST0173,PROD0173,Structure,Clothing,WH04,North Angela,West Zone,3,4241.87,5531.41,107.23,16594.23,Delivered,13,Blue Dart,Returned,Not Needed
174,2025-01-23,CUST0174,PROD0174,Maybe,Clothing,WH05,Port Andrealand,East Zone,10,3258.3,6169.44,159.75,61694.4,Processing,4,Ecom Express,Not Returned,
175,2024-09-14,CUST0175,PROD0175,Try,Beauty,WH06,New Rachelview,Central Zone,9,2896.82,3922.8,41.67,35305.2,Delivered,11,Ecom Express,Not Returned,
176,2025-04-11,CUST0176,PROD0176,Election,Electronics,WH07,Brandiberg,South Zone,7,4463.19,10153.79,43.43,71076.53,Delivered,4,Delhivery,Not Returned,
177,2025-01-08,CUST0177,PROD0177,Performance,Groceries,WH08,Robertsburgh,West Zone,10,3788.15,4611.96,67.14,46119.6,Delivered,2,Delhivery,Not Returned,
178,2025-05-29,CUST0178,PROD0178,Garden,Electronics,WH09,Joshuaport,North Zone,6,354.17,644.06,171.67,3864.36,Pending,14,DTDC,Not Returned,
179,2024-08-17,CUST0179,PROD0179,Now,Books,WH10,Christopherhaven,North Zone,16,1163.37,2074.58,104.1,33193.28,Delivered,11,Blue Dart,Not Returned,
180,2025-02-01,CUST0180,PROD0180,Community,Sports,WH01,Port Samuelview,South Zone,12,2101.54,4226.69,115.31,50720.28,Pending,6,Blue Dart,Not Returned,
181,2024-06-01,CUST0181,PROD0181,Factor,Groceries,WH02,Toddmouth,West Zone,5,2245.24,3195.13,173.57,15975.65,Delivered,14,FedEx,Not Returned,
182,2025-05-28,CUST0182,PROD0182,Quite,Home & Kitchen,WH03,Smithside,Central Zone,14,501.57,833.89,108.86,11674.46,Shipped,2,FedEx,Not Returned,
183,2025-03-11,CUST0183,PROD0183,Much,Beauty,WH04,West Madisonshire,West Zone,4,3276.3,7704.29,125.88,30817.16,Delivered,8,Delhivery,Replacement Requested,Exchange Request
184,2024-11-15,CUST0184,PROD0184,Reduce,Beauty,WH05,East Ryanbury,East Zone,4,1061.31,2226.47,21.67,8905.88,Delivered,7,Blue Dart,Replacement Requested,Exchange Request
185,2025-05-19,CUST0185,PROD0185,Wonder,Sports,WH06,New Michelleport,Central Zone,17,3976.71,6876.27,44.46,116896.59,Shipped,13,Ecom Express,Replacement Requested,Exchange Request
186,2024-09-18,CUST0186,PROD0186,Might,Beauty,WH07,New Steveshire,Central Zone,8,194.15,458.17,19.32,3665.36,Delivered,3,DTDC,Not Returned,
187,2024-10-03,CUST0187,PROD0187,Firm,Toys,WH08,Toddside,South Zone,19,1414.3,2090.47,100.68,39718.93,Shipped,3,XpressBees,Not Returned,
188,2024-02-22,CUST0188,PROD0188,Campaign,Groceries,WH09,Cruzfort,Central Zone,15,939.3,1479.77,135.82,22196.55,Delivered,14,FedEx,Returned,Delivery Damaged
189,2024-06-01,CUST0189,PROD0189,Financial,Sports,WH10,Wallershire,East Zone,12,770.6,1382.13,43.54,16585.56,Cancelled,1,XpressBees,Not Returned,
190,2024-11-13,CUST0190,PROD0190,Wide,Clothing,WH01,Pereztown,Central Zone,9,127.05,280.81,173.46,2527.29,Delivered,12,Delhivery,Not Returned,
191,2025-06-25,CUST0191,PROD0191,Or,Toys,WH02,Haneystad,North Zone,10,2294.24,3283.67,136.77,32836.7,Cancelled,1,FedEx,Not Returned,
192,2024-06-03,CUST0192,PROD0192,Big,Sports,WH03,East Robertbury,South Zone,11,4562.05,6790.12,160.29,74691.32,Shipped,5,XpressBees,Replacement Requested,Exchange Request
193,2025-06-26,CUST0193,PROD0193,Travel,Clothing,WH04,East Christopher,East Zone,2,3503.76,8569.47,45.08,17138.94,Shipped,1,DTDC,Not Returned,
194,2024-12-18,CUST0194,PROD0194,Clear,Toys,WH05,Lake Ashley,South Zone,18,1145.55,1426.71,189.26,25680.78,Delivered,9,Blue Dart,Not Returned,
195,2025-01-18,CUST0195,PROD0195,Shake,Beauty,WH06,South Yvonnechester,West Zone,11,2453.08,5837.4,77.04,64211.4,Processing,9,XpressBees,Not Returned,
196,2025-01-17,CUST0196,PROD0196,Around,Clothing,WH07,East Lynnmouth,South Zone,18,3937.0,7788.14,64.05,140186.52,Cancelled,11,Ecom Express,Returned,Delivery Damaged
197,2024-04-09,CUST0197,PROD0197,Court,Home & Kitchen,WH08,Snyderstad,Central Zone,4,4453.94,6140.35,77.94,24561.4,Delivered,4,XpressBees,Returned,Not Needed
198,2024-03-08,CUST0198,PROD0198,Exactly,Beauty,WH09,Orrport,South Zone,7,750.12,1628.46,118.19,11399.22,Delivered,4,FedEx,Not Returned,
199,2024-10-04,CUST0199,PROD0199,Father,Sports,WH10,Michaelstad,Central Zone,7,2243.98,4079.81,58.49,28558.67,Shipped,2,FedEx,Not Returned,
200,2025-01-19,CUST0200,PROD0200,Entire,Groceries,WH01,Douglasview,West Zone,3,4484.59,5521.25,92.89,16563.75,Delivered,6,Ecom Express,Not Returned,
201,2024-03-27,CUST0201,PROD0201,Low,Beauty,WH02,Davidhaven,North Zone,17,3577.84,4307.71,61.35,73231.07,Delivered,14,XpressBees,Not Returned,
202,2025-04-12,CUST0202,PROD0202,Leave,Toys,WH03,Stanleyton,Central Zone,8,4476.56,10247.15,176.82,81977.2,Delivered,12,Ecom Express,Returned,Delivery Damaged
203,2025-02-09,CUST0203,PROD0203,Sit,Beauty,WH04,New Tamara,North Zone,15,1280.13,1830.35,12.36,27455.25,Processing,13,DTDC,Replacement Requested,Exchange Request
204,2024-08-20,CUST0204,PROD0204,Movement,Home & Kitchen,WH05,Campbellville,Central Zone,18,4179.11,7434.98,53.02,133829.64,Processing,12,FedEx,Not Returned,
205,2024-07-17,CUST0205,PROD0205,Level,Home & Kitchen,WH06,Walkerton,East Zone,5,898.38,1740.89,177.27,8704.45,Delivered,9,Blue Dart,Not Returned,
206,2025-02-03,CUST0206,PROD0206,Degree,Books,WH07,East Jenniferhaven,East Zone,5,2016.49,3986.03,65.24,19930.15,Shipped,4,Blue Dart,Returned,Quality Issue
207,2024-04-17,CUST0207,PROD0207,Cup,Clothing,WH08,Port Donald,East Zone,3,747.3,1514.6,33.96,4543.8,Shipped,7,Blue Dart,Not Returned,
208,2024-08-20,CUST0208,PROD0208,Lose,Groceries,WH09,South Andrew,East Zone,5,1520.08,2461.38,127.52,12306.9,Delivered,11,Delhivery,Returned,Wrong Size
209,2024-08-14,CUST0209,PROD0209,Television,Electronics,WH10,East Richardside,North Zone,3,4339.04,8005.98,90.71,24017.94,Processing,6,Ecom Express,Returned,Defective
210,2024-02-13,CUST0210,PROD0210,Soon,Toys,WH01,Lake Stevenland,Central Zone,14,340.53,656.54,98.94,9191.56,Delivered,13,DTDC,Returned,Defective
211,2024-07-15,CUST0211,PROD0211,Nor,Books,WH02,Johnbury,East Zone,20,603.57,1331.7,58.15,26634.0,Shipped,4,FedEx,Replacement Requested,Exchange Request
212,2024-11-14,CUST0212,PROD0212,Majority,Home & Kitchen,WH03,Bishopview,West Zone,9,3880.86,4744.58,14.38,42701.22,Shipped,14,Delhivery,Returned,Defective
213,2025-04-18,CUST0213,PROD0213,Learn,Beauty,WH04,Russoview,Central Zone,15,1366.44,1640.27,25.03,24604.05,Processing,8,Ecom Express,Replacement Requested,Exchange Request
214,2024-04-08,CUST0214,PROD0214,Suddenly,Books,WH05,Jameston,Central Zone,3,3791.87,6133.21,176.23,18399.63,Delivered,12,FedEx,Replacement Requested,Exchange Request
215,2025-06-04,CUST0215,PROD0215,Mrs,Sports,WH06,Port Amberport,East Zone,14,1025.5,2287.49,155.25,32024.86,Shipped,1,Ecom Express,Not Returned,
216,2024-06-01,CUST0216,PROD0216,Energy,Sports,WH07,Kennedyfort,South Zone,3,642.9,1253.67,145.83,3761.01,Delivered,3,Delhivery,Not Returned,
217,2024-09-20,CUST0217,PROD0217,Live,Home & Kitchen,WH08,Barajasfurt,North Zone,16,493.33,1005.38,48.98,16086.08,Delivered,6,Blue Dart,Returned,Quality Issue
218,2024-09-28,CUST0218,PROD0218,Election,Home & Kitchen,WH09,West Carolynburgh,West Zone,5,3965.22,7839.94,79.26,39199.7,Delivered,13,Delhivery,Not Returned,
219,2024-10-20,CUST0219,PROD0219,Maybe,Clothing,WH10,East Nicholasville,East Zone,4,906.2,1962.69,69.97,7850.76,Delivered,8,XpressBees,Replacement Requested,Exchange Request
220,2025-04-16,CUST0220,PROD0220,Everyone,Sports,WH01,Dianatown,North Zone,9,661.16,1481.89,66.62,13337.01,Delivered,13,Blue Dart,Returned,Wrong Size
221,2024-08-07,CUST0221,PROD0221,Single,Beauty,WH02,Tarabury,Central Zone,1,1116.8,1577.49,59.81,1577.49,Delivered,1,FedEx,Not Returned,
222,2024-08-24,CUST0222,PROD0222,Get,Clothing,WH03,Brightbury,East Zone,6,3556.1,7043.06,11.98,42258.36,Delivered,10,Ecom Express,Not Returned,
223,2025-01-26,CUST0223,PROD0223,Suffer,Books,WH04,North Benjaminmouth,South Zone,15,708.07,1036.48,76.4,15547.2,Delivered,4,FedEx,Not Returned,
224,2025-05-28,CUST0224,PROD0224,Sure,Toys,WH05,Port Ronald,South Zone,19,4947.75,11266.32,79.93,214060.08,Cancelled,14,Blue Dart,Not Returned,
225,2024-10-10,CUST0225,PROD0225,After,Home & Kitchen,WH06,South Lisaberg,East Zone,3,2315.31,5250.5,107.44,15751.5,Shipped,10,XpressBees,Replacement Requested,Exchange Request
226,2024-02-13,CUST0226,PROD0226,Left,Books,WH07,Wesleybury,South Zone,14,1856.92,4439.72,118.55,62156.08,Delivered,10,FedEx,Not Returned,
227,2024-11-09,CUST0227,PROD0227,Buy,Toys,WH08,Lauramouth,East Zone,7,3198.98,5024.46,39.82,35171.22,Delivered,9,Blue Dart,Returned,Delivery Damaged
228,2024-07-25,CUST0228,PROD0228,Congress,Books,WH09,Mollymouth,East Zone,15,4080.99,8668.54,130.25,130028.1,Shipped,7,Blue Dart,Returned,Wrong Size
229,2024-04-05,CUST0229,PROD0229,Product,Beauty,WH10,Hayesbury,South Zone,8,943.14,2315.31,38.37,18522.48,Delivered,3,Ecom Express,Not Returned,
230,2025-06-02,CUST0230,PROD0230,Who,Clothing,WH01,Amyland,East Zone,11,3801.98,5766.18,136.72,63427.98,Delivered,4,Blue Dart,Not Returned,
231,2024-03-27,CUST0231,PROD0231,Result,Clothing,WH02,Wendystad,West Zone,9,1073.71,2391.27,64.26,21521.43,Delivered,2,DTDC,Returned,Wrong Size
232,2024-03-21,CUST0232,PROD0232,Rock,Toys,WH03,Kimtown,East Zone,16,3567.7,5759.19,106.01,92147.04,Delivered,8,Ecom Express,Replacement Requested,Exchange Request
233,2024-09-24,CUST0233,PROD0233,Despite,Toys,WH04,Robyntown,South Zone,12,2229.85,4853.97,116.31,58247.64,Processing,7,XpressBees,Returned,Quality Issue
234,2024-01-05,CUST0234,PROD0234,Relate,Electronics,WH05,Oliverview,East Zone,16,2093.29,4760.92,23.55,76174.72,Delivered,8,FedEx,Replacement Requested,Exchange Request
235,2024-12-03,CUST0235,PROD0235,Race,Electronics,WH06,Elizabethburgh,South Zone,6,1876.09,3205.79,173.11,19234.74,Processing,2,XpressBees,Returned,Delivery Damaged
236,2025-05-19,CUST0236,PROD0236,State,Toys,WH07,North Stephaniemouth,South Zone,2,577.43,1271.1,152.37,2542.2,Delivered,11,Ecom Express,Replacement Requested,Exchange Request
237,2025-05-20,CUST0237,PROD0237,Compare,Beauty,WH08,Nortonfurt,East Zone,14,2732.92,3788.23,193.28,53035.22,Delivered,1,Delhivery,Returned,Delivery Damaged
238,2024-11-13,CUST0238,PROD0238,Mind,Books,WH09,Pachecoburgh,East Zone,12,641.53,1377.49,127.36,16529.88,Delivered,3,Delhivery,Returned,Defective
239,2025-06-10,CUST0239,PROD0239,Land,Clothing,WH10,Port Carlos,West Zone,9,1002.0,1937.89,197.66,17441.01,Shipped,3,FedEx,Not Returned,
240,2024-06-30,CUST0240,PROD0240,Former,Beauty,WH01,Port Christina,South Zone,14,4461.84,10361.85,180.58,145065.9,Shipped,4,XpressBees,Returned,Wrong Size
241,2024-06-24,CUST0241,PROD0241,Decision,Beauty,WH02,New Timothymouth,South Zone,16,2786.85,3809.32,89.81,60949.12,Delivered,11,Ecom Express,Not Returned,
242,2025-06-26,CUST0242,PROD0242,Hour,Clothing,WH03,East Jonmouth,West Zone,5,1458.81,2051.85,167.39,10259.25,Cancelled,7,XpressBees,Not Returned,
243,2024-09-21,CUST0243,PROD0243,Skin,Groceries,WH04,Rogersmouth,East Zone,6,4997.98,7272.65,132.41,43635.9,Processing,12,Ecom Express,Returned,Defective
244,2024-03-16,CUST0244,PROD0244,Interesting,Beauty,WH05,West Nathanieltown,Central Zone,7,2440.52,4329.67,159.58,30307.69,Shipped,10,XpressBees,Not Returned,
245,2024-07-08,CUST0245,PROD0245,Design,Books,WH06,Martinborough,South Zone,10,4273.66,6438.49,21.7,64384.9,Delivered,9,FedEx,Replacement Requested,Exchange Request
246,2024-02-01,CUST0246,PROD0246,Admit,Beauty,WH07,South William,West Zone,10,1382.35,1723.94,71.64,17239.4,Delivered,8,XpressBees,Not Returned,
247,2024-05-18,CUST0247,PROD0247,Hold,Beauty,WH08,Jamesport,East Zone,11,3098.93,3926.68,52.24,43193.48,Processing,6,Blue Dart,Replacement Requested,Exchange Request
248,2024-03-01,CUST0248,PROD0248,Get,Clothing,WH09,Brittanyton,East Zone,2,1075.86,1417.23,22.27,2834.46,Delivered,2,DTDC,Returned,Quality Issue
249,2024-12-19,CUST0249,PROD0249,Drug,Beauty,WH10,New Williamstad,North Zone,7,1538.96,2546.84,76.09,17827.88,Processing,6,FedEx,Not Returned,
250,2025-01-11,CUST0250,PROD0250,Seven,Toys,WH01,North Amy,West Zone,18,2255.93,5399.38,125.88,97188.84,Delivered,12,Blue Dart,Not Returned,
251,2024-06-09,CUST0251,PROD0251,Reduce,Home & Kitchen,WH02,Maymouth,East Zone,11,941.04,2212.73,139.98,24340.03,Delivered,3,DTDC,Not Returned,
252,2025-04-29,CUST0252,PROD0252,Decision,Toys,WH03,Lake Donnabury,East Zone,6,3354.06,6454.74,177.5,38728.44,Delivered,4,DTDC,Not Returned,
253,2024-12-16,CUST0253,PROD0253,Movie,Sports,WH04,Lake Angelaport,South Zone,18,1553.26,2563.57,173.45,46144.26,Delivered,8,XpressBees,Returned,Quality Issue
254,2024-05-24,CUST0254,PROD0254,Everybody,Clothing,WH05,Camerontown,Central Zone,17,2161.99,5396.07,29.38,91733.19,Cancelled,12,Blue Dart,Not Returned,
255,2024-05-15,CUST0255,PROD0255,Finish,Books,WH06,Richardhaven,West Zone,12,4997.0,7825.52,179.16,93906.24,Shipped,5,DTDC,Not Returned,
256,2024-03-05,CUST0256,PROD0256,Accept,Clothing,WH07,Port Jacquelinestad,West Zone,12,4909.67,7375.99,123.21,88511.88,Shipped,11,DTDC,Not Returned,
257,2024-08-20,CUST0257,PROD0257,Catch,Electronics,WH08,Chadview,North Zone,5,3570.21,8045.63,197.67,40228.15,Delivered,9,FedEx,Replacement Requested,Exchange Request
258,2025-03-25,CUST0258,PROD0258,Out,Groceries,WH09,East Juanville,East Zone,4,1668.29,2185.2,145.76,8740.8,Processing,3,Ecom Express,Replacement Requested,Exchange Request
259,2024-09-27,CUST0259,PROD0259,Pattern,Clothing,WH10,Courtneyhaven,East Zone,15,102.62,205.33,68.05,3079.95,Shipped,7,FedEx,Not Returned,
260,2024-06-03,CUST0260,PROD0260,Fear,Electronics,WH01,South Eric,East Zone,18,2581.56,3167.23,172.59,57010.14,Delivered,7,FedEx,Not Returned,
261,2025-06-16,CUST0261,PROD0261,Plan,Sports,WH02,South Stephanie,Central Zone,19,1658.03,3581.63,192.59,68050.97,Shipped,6,Delhivery,Not Returned,
262,2025-01-13,CUST0262,PROD0262,Month,Electronics,WH03,Travistown,East Zone,18,2541.95,5455.29,98.69,98195.22,Cancelled,2,Blue Dart,Replacement Requested,Exchange Request
263,2025-05-08,CUST0263,PROD0263,Exist,Groceries,WH04,East Paulville,South Zone,5,3571.99,7063.03,78.74,35315.15,Processing,9,XpressBees,Replacement Requested,Exchange Request
264,2024-07-29,CUST0264,PROD0264,Good,Home & Kitchen,WH05,Port Keith,North Zone,19,1272.1,1989.48,87.1,37800.12,Delivered,10,Delhivery,Not Returned,
265,2024-01-26,CUST0265,PROD0265,Deep,Beauty,WH06,Mitchellborough,West Zone,11,1744.16,2165.33,182.07,23818.63,Delivered,6,FedEx,Not Returned,
266,2024-07-06,CUST0266,PROD0266,Spend,Electronics,WH07,Oconnellmouth,East Zone,4,4977.99,6261.25,97.03,25045.0,Delivered,14,Delhivery,Not Returned,
267,2024-11-16,CUST0267,PROD0267,Hear,Groceries,WH08,West Michelle,Central Zone,14,4631.36,9529.19,46.55,133408.66,Shipped,4,Blue Dart,Not Returned,
268,2024-12-12,CUST0268,PROD0268,Anyone,Sports,WH09,New Mistyside,Central Zone,15,2936.34,7191.57,173.51,107873.55,Delivered,4,FedEx,Not Returned,
269,2024-02-21,CUST0269,PROD0269,Green,Toys,WH10,Port Ryan,West Zone,18,3800.28,7638.26,45.49,137488.68,Delivered,11,Delhivery,Not Returned,
270,2024-02-28,CUST0270,PROD0270,Difference,Sports,WH01,Flemingtown,East Zone,3,2975.96,3872.69,66.51,11618.07,Delivered,5,XpressBees,Returned,Defective
271,2024-09-09,CUST0271,PROD0271,Country,Clothing,WH02,Port Heather,West Zone,13,4927.63,6996.27,25.53,90951.51,Cancelled,13,Delhivery,Returned,Not Needed
272,2024-01-16,CUST0272,PROD0272,Staff,Clothing,WH03,North Michael,West Zone,1,1673.59,2300.33,81.9,2300.33,Delivered,8,XpressBees,Not Returned,
273,2024-07-08,CUST0273,PROD0273,Deal,Toys,WH04,Lake Tyler,Central Zone,14,529.48,1068.42,86.98,14957.88,Delivered,3,Delhivery,Not Returned,
274,2024-12-24,CUST0274,PROD0274,Part,Beauty,WH05,West Autumn,Central Zone,13,3251.07,5391.0,142.22,70083.0,Delivered,3,XpressBees,Returned,Quality Issue
275,2024-02-14,CUST0275,PROD0275,Church,Sports,WH06,North Thomas,West Zone,3,2172.85,4314.08,103.55,12942.24,Delivered,7,XpressBees,Replacement Requested,Exchange Request
276,2024-01-08,CUST0276,PROD0276,Energy,Toys,WH07,Bautistaville,South Zone,7,4163.62,7720.4,176.23,54042.8,Delivered,4,DTDC,Not Returned,
277,2025-02-17,CUST0277,PROD0277,Traditional,Books,WH08,Margaretfurt,North Zone,1,3713.96,6028.8,127.41,6028.8,Delivered,3,XpressBees,Returned,Defective
278,2024-04-07,CUST0278,PROD0278,Become,Groceries,WH09,Berryberg,East Zone,17,4758.87,11449.45,87.23,194640.65,Delivered,9,Delhivery,Not Returned,
279,2025-02-10,CUST0279,PROD0279,Cut,Groceries,WH10,New Peterstad,North Zone,15,2856.28,4739.11,106.37,71086.65,Delivered,4,Ecom Express,Replacement Requested,Exchange Request
280,2024-12-24,CUST0280,PROD0280,Project,Beauty,WH01,North Tinaburgh,North Zone,11,273.32,364.35,98.85,4007.85,Cancelled,4,DTDC,Not Returned,
281,2024-10-06,CUST0281,PROD0281,Ever,Home & Kitchen,WH02,Lake Tinaville,East Zone,6,4073.82,4981.62,151.91,29889.72,Delivered,5,Ecom Express,Not Returned,
282,2025-05-02,CUST0282,PROD0282,Large,Home & Kitchen,WH03,Jennifertown,West Zone,3,803.91,1407.01,176.53,4221.03,Delivered,12,Blue Dart,Not Returned,
283,2024-08-24,CUST0283,PROD0283,Police,Groceries,WH04,West Deanna,South Zone,18,917.31,1682.29,88.81,30281.22,Shipped,9,DTDC,Not Returned,
284,2025-06-16,CUST0284,PROD0284,Meeting,Groceries,WH05,Lake Rachel,North Zone,1,2314.03,3910.31,54.0,3910.31,Shipped,8,DTDC,Not Returned,
285,2024-04-14,CUST0285,PROD0285,If,Clothing,WH06,Blackmouth,South Zone,9,2398.27,4307.17,181.61,38764.53,Processing,2,FedEx,Replacement Requested,Exchange Request
286,2024-05-30,CUST0286,PROD0286,Star,Sports,WH07,Matthewton,South Zone,7,4779.6,10212.18,146.61,71485.26,Delivered,3,DTDC,Returned,Not Needed
287,2024-08-20,CUST0287,PROD0287,Though,Home & Kitchen,WH08,Kristinaland,East Zone,6,1863.27,2476.94,98.33,14861.64,Shipped,7,Ecom Express,Returned,Wrong Size
288,2024-10-15,CUST0288,PROD0288,Staff,Clothing,WH09,Rebeccaton,East Zone,11,4871.21,10416.67,164.97,114583.37,Delivered,7,Blue Dart,Returned,Delivery Damaged
289,2024-11-09,CUST0289,PROD0289,Program,Groceries,WH10,Thorntonside,East Zone,14,4451.13,7545.47,52.22,105636.58,Delivered,3,FedEx,Not Returned,
290,2024-11-18,CUST0290,PROD0290,Company,Electronics,WH01,Smithstad,West Zone,18,4549.36,8883.81,125.72,159908.58,Delivered,8,Ecom Express,Replacement Requested,Exchange Request
291,2024-08-15,CUST0291,PROD0291,But,Books,WH02,East Jeffreyview,North Zone,11,1571.59,3060.48,113.3,33665.28,Delivered,6,Blue Dart,Replacement Requested,Exchange Request
292,2025-06-01,CUST0292,PROD0292,Leader,Clothing,WH03,Port Christineton,West Zone,17,290.09,577.04,96.56,9809.68,Shipped,3,DTDC,Not Returned,
293,2025-03-21,CUST0293,PROD0293,And,Electronics,WH04,Melindamouth,West Zone,19,1903.69,2937.13,92.82,55805.47,Cancelled,8,XpressBees,Not Returned,
294,2024-01-07,CUST0294,PROD0294,Police,Groceries,WH05,Deniseton,West Zone,10,4469.13,6143.21,50.58,61432.1,Processing,9,XpressBees,Not Returned,
295,2025-05-26,CUST0295,PROD0295,Development,Electronics,WH06,Jasonview,North Zone,14,4445.21,7763.95,84.32,108695.3,Delivered,10,Delhivery,Replacement Requested,Exchange Request
296,2025-04-16,CUST0296,PROD0296,Level,Electronics,WH07,South Luischester,North Zone,11,574.25,1425.82,13.43,15684.02,Delivered,9,Ecom Express,Replacement Requested,Exchange Request
