track_id,track_name,artist_name,artist_popularity,album_name,genre,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_number,release_date
675,Track 675,Travis Scott,84,Album 7,K-Pop,93,0.566,0.166,7,-19.6,Minor,0.287,0.198,0.432,0.183,0.17,173.95,185564,6,2018-01-31
676,Track 676,BTS,89,Album 7,Reggae,100,0.618,0.419,0,-14.8,Major,0.187,0.747,0.744,0.448,0.823,167.09,208487,3,2017-10-03
677,Track 677,The Weeknd,91,Album 10,Jazz,70,0.636,0.563,6,-17.9,Minor,0.402,0.502,0.374,0.29,0.152,139.03,160305,7,2019-05-05
678,Track 678,Rihanna,75,Album 9,K-Pop,57,0.877,0.406,1,-7.5,Minor,0.565,0.923,0.252,0.3,0.46,60.52,316797,19,2024-12-12
679,Track 679,Dua Lipa,85,Album 1,Country,81,0.739,0.393,10,-5.6,Major,0.133,0.578,0.476,0.02,0.652,184.03,300570,6,2024-05-08
680,Track 680,Olivia Rodrigo,81,Album 1,Rock,75,0.391,0.933,10,-6.6,Minor,0.29,0.727,0.435,0.028,0.867,184.62,170593,4,2017-01-04
681,Track 681,Doja Cat,80,Album 2,Rock,76,0.426,0.532,9,-5.7,Major,0.27,0.8,0.684,0.406,0.243,119.44,293402,15,2016-05-02
682,Track 682,Billie Eilish,87,Album 9,K-Pop,74,0.674,0.969,6,-8.2,Minor,0.184,0.32,0.319,0.331,0.142,95.92,134799,14,2018-12-31
683,Track 683,Taylor Swift,95,Album 10,Pop,100,0.438,0.809,7,-16.9,Minor,0.106,0.175,0.547,0.363,0.428,143.43,180547,10,2024-03-31
684,Track 684,Bad Bunny,90,Album 5,Reggae,77,0.428,0.188,0,-8.2,Minor,0.262,0.905,0.467,0.177,0.361,85.5,234408,12,2022-10-17
685,Track 685,Beyonce,77,Album 10,R&B,64,0.719,0.869,3,-5.5,Minor,0.477,0.752,0.308,0.427,0.705,150.86,295579,4,2023-03-08
686,Track 686,Doja Cat,80,Album 5,Blues,86,0.258,0.147,8,-8.5,Major,0.229,0.207,0.015,0.046,0.333,128.63,209083,11,2024-05-20
687,Track 687,Bruno Mars,76,Album 7,Jazz,61,0.21,0.628,9,-5.2,Major,0.472,0.054,0.063,0.288,0.723,193.91,145420,14,2023-08-21
688,Track 688,Dua Lipa,85,Album 6,Metal,71,0.785,0.575,7,-17.7,Major,0.503,0.16,0.212,0.023,0.697,103.62,219874,7,2024-11-22
689,Track 689,Dua Lipa,85,Album 7,Pop,73,0.828,0.371,4,-13.7,Major,0.229,0.413,0.543,0.198,0.165,88.14,171106,14,2016-04-20
690,Track 690,Kendrick Lamar,83,Album 1,Blues,97,0.601,0.408,10,-12.6,Minor,0.339,0.52,0.28,0.361,0.28,114.43,350513,6,2024-08-11
691,Track 691,Doja Cat,80,Album 9,Hip-Hop,68,0.785,0.139,2,-12.6,Minor,0.091,0.049,0.273,0.368,0.678,86.62,172184,5,2022-10-12
692,Track 692,Eminem,78,Album 4,Rock,92,0.488,0.782,10,-7.7,Major,0.436,0.364,0.167,0.106,0.59,143.85,347137,8,2016-07-06
693,Track 693,Ed Sheeran,88,Album 10,Metal,62,0.698,0.505,1,-18.9,Minor,0.183,0.544,0.183,0.425,0.293,126.53,144376,7,2024-02-21
694,Track 694,Beyonce,77,Album 10,Indie,81,0.619,0.305,11,-7.4,Major,0.141,0.495,0.785,0.369,0.79,110.86,241419,9,2023-06-22
695,Track 695,Travis Scott,84,Album 3,K-Pop,85,0.54,0.693,4,-8.1,Minor,0.059,0.06,0.599,0.023,0.584,84.07,240322,3,2016-10-19
696,Track 696,Bad Bunny,90,Album 7,K-Pop,67,0.872,0.16,10,-13.8,Minor,0.41,0.125,0.726,0.153,0.72,143.35,168189,19,2022-09-11
697,Track 697,Dua Lipa,85,Album 1,Reggae,88,0.224,0.143,6,-12.6,Major,0.307,0.475,0.799,0.11,0.313,106.07,331857,12,2024-08-27
698,Track 698,Bad Bunny,90,Album 1,Country,94,0.229,0.371,10,-6.4,Minor,0.519,0.185,0.378,0.337,0.245,199.45,133844,19,2016-11-28
699,Track 699,Bad Bunny,90,Album 6,Reggae,75,0.245,0.865,0,-6.8,Minor,0.285,0.092,0.742,0.048,0.629,154.09,357164,17,2022-12-11
700,Track 700,Olivia Rodrigo,81,Album 8,Folk,69,0.351,0.653,8,-10.2,Major,0.584,0.229,0.751,0.126,0.51,141.29,187625,9,2015-02-28
701,Track 701,Doja Cat,80,Album 1,R&B,97,0.21,0.508,11,-12.8,Major,0.266,0.759,0.177,0.24,0.505,181.27,309744,1,2019-08-16
702,Track 702,Dua Lipa,85,Album 6,Hip-Hop,84,0.646,0.274,10,-13.3,Minor,0.453,0.232,0.235,0.426,0.345,127.04,192364,14,2017-10-17
703,Track 703,Rihanna,75,Album 8,Electronic,54,0.23,0.243,1,-7.3,Major,0.384,0.443,0.612,0.321,0.623,146.88,214001,4,2016-04-07
704,Track 704,Eminem,78,Album 9,Folk,54,0.463,0.483,8,-15.8,Major,0.437,0.772,0.08,0.413,0.599,157.49,162302,11,2015-06-16
705,Track 705,Olivia Rodrigo,81,Album 9,Country,63,0.854,0.895,7,-3.0,Minor,0.308,0.832,0.089,0.421,0.566,94.12,127034,14,2022-04-22
706,Track 706,Ariana Grande,86,Album 3,Metal,60,0.859,0.394,9,-4.0,Major,0.17,0.4,0.75,0.117,0.228,120.36,214870,2,2020-11-15
707,Track 707,Kendrick Lamar,83,Album 2,Latin,71,0.807,0.861,9,-6.6,Minor,0.385,0.487,0.476,0.203,0.354,117.04,359614,3,2022-07-15
708,Track 708,Dua Lipa,85,Album 1,K-Pop,73,0.428,0.544,3,-12.7,Major,0.291,0.763,0.479,0.075,0.829,143.14,188678,7,2023-06-16
709,Track 709,Taylor Swift,95,Album 1,Reggae,96,0.545,0.109,8,-17.2,Major,0.041,0.528,0.374,0.096,0.384,162.47,174566,3,2021-05-05
710,Track 710,Beyonce,77,Album 10,Metal,57,0.91,0.719,4,-19.8,Major,0.529,0.643,0.112,0.207,0.737,137.92,342483,17,2019-07-12
711,Track 711,Eminem,78,Album 10,Latin,77,0.413,0.676,9,-7.3,Major,0.166,0.678,0.281,0.04,0.676,84.02,316974,2,2024-11-08
712,Track 712,Drake,92,Album 2,Electronic,100,0.763,0.23,0,-5.1,Minor,0.342,0.205,0.586,0.132,0.876,175.19,226568,5,2021-10-04
713,Track 713,Drake,92,Album 5,Hip-Hop,100,0.512,0.161,5,-16.3,Minor,0.132,0.147,0.413,0.28,0.535,190.94,222406,11,2017-03-04
714,Track 714,Kendrick Lamar,83,Album 6,Rock,70,0.832,0.321,11,-9.8,Minor,0.386,0.481,0.244,0.185,0.743,187.78,193362,1,2015-06-22
715,Track 715,Drake,92,Album 7,Blues,100,0.821,0.2,11,-4.6,Major,0.244,0.054,0.456,0.479,0.734,115.38,326418,13,2022-09-12
716,Track 716,Kendrick Lamar,83,Album 2,Latin,97,0.61,0.866,8,-8.4,Minor,0.498,0.401,0.437,0.258,0.837,176.25,211385,18,2021-06-27
717,Track 717,Ed Sheeran,88,Album 2,Jazz,91,0.294,0.935,0,-19.8,Minor,0.13,0.766,0.694,0.072,0.368,114.22,207437,4,2016-11-08
718,Track 718,Harry Styles,82,Album 3,R&B,65,0.685,0.808,7,-18.0,Major,0.476,0.94,0.454,0.217,0.468,128.84,217358,18,2023-01-01
719,Track 719,Olivia Rodrigo,81,Album 9,Electronic,69,0.512,0.125,1,-8.4,Minor,0.19,0.669,0.794,0.264,0.668,177.49,283143,9,2022-07-11
720,Track 720,Bruno Mars,76,Album 7,R&B,49,0.862,0.166,0,-7.8,Minor,0.218,0.402,0.761,0.134,0.748,179.99,202941,14,2024-11-11
721,Track 721,Ariana Grande,86,Album 3,Rock,82,0.856,0.656,1,-18.3,Major,0.564,0.94,0.435,0.117,0.763,85.68,291232,20,2021-03-11
722,Track 722,Ed Sheeran,88,Album 5,Reggae,59,0.316,0.91,1,-18.3,Minor,0.139,0.549,0.67,0.494,0.121,144.87,224549,11,2017-04-15
723,Track 723,Travis Scott,84,Album 8,Country,73,0.612,0.773,10,-13.5,Minor,0.553,0.545,0.318,0.101,0.114,66.28,284757,15,2016-12-06
724,Track 724,The Weeknd,91,Album 5,Metal,93,0.274,0.694,4,-19.4,Major,0.109,0.46,0.112,0.05,0.513,65.57,128926,9,2020-03-30
725,Track 725,Adele,74,Album 1,Rock,61,0.634,0.949,1,-18.2,Major,0.419,0.936,0.333,0.49,0.101,80.99,141011,2,2019-10-11
726,Track 726,Kendrick Lamar,83,Album 5,Rock,59,0.328,0.829,6,-19.0,Minor,0.256,0.24,0.27,0.093,0.105,175.3,259429,4,2016-12-31
727,Track 727,Harry Styles,82,Album 2,Reggae,74,0.924,0.848,10,-16.3,Major,0.312,0.313,0.151,0.35,0.847,119.35,260666,8,2020-02-26
728,Track 728,Olivia Rodrigo,81,Album 7,Blues,63,0.651,0.857,2,-16.4,Minor,0.403,0.947,0.051,0.354,0.489,135.69,341206,10,2018-02-03
729,Track 729,Billie Eilish,87,Album 10,Reggae,65,0.927,0.562,7,-16.0,Minor,0.598,0.921,0.42,0.151,0.874,169.18,144166,10,2016-01-22
730,Track 730,Drake,92,Album 9,Classical,73,0.79,0.411,7,-17.8,Minor,0.397,0.495,0.574,0.109,0.216,71.16,144583,2,2017-01-17
731,Track 731,Ariana Grande,86,Album 1,Electronic,73,0.861,0.722,7,-12.8,Major,0.174,0.398,0.258,0.034,0.868,76.6,203812,8,2022-09-01
732,Track 732,Bruno Mars,76,Album 6,K-Pop,68,0.55,0.522,11,-6.5,Major,0.142,0.875,0.285,0.446,0.125,109.92,202499,2,2022-03-23
733,Track 733,Billie Eilish,87,Album 9,R&B,100,0.641,0.714,9,-19.4,Major,0.463,0.106,0.792,0.032,0.5,176.36,285375,9,2021-11-06
734,Track 734,Bruno Mars,76,Album 1,Folk,88,0.302,0.725,0,-19.6,Major,0.03,0.735,0.513,0.34,0.357,128.16,174660,5,2019-10-12
735,Track 735,Ed Sheeran,88,Album 9,Indie,76,0.802,0.549,6,-6.7,Major,0.383,0.237,0.536,0.159,0.872,162.93,251952,7,2021-09-01
736,Track 736,Adele,74,Album 4,Classical,94,0.936,0.689,1,-7.4,Major,0.06,0.88,0.491,0.19,0.517,127.03,161060,4,2022-09-15
737,Track 737,Beyonce,77,Album 2,Country,48,0.339,0.197,2,-10.5,Minor,0.582,0.282,0.557,0.087,0.79,196.79,164307,13,2022-08-18
738,Track 738,Billie Eilish,87,Album 6,K-Pop,68,0.741,0.612,5,-19.7,Minor,0.306,0.867,0.116,0.164,0.214,142.1,282232,1,2023-12-20
739,Track 739,Post Malone,79,Album 10,Pop,54,0.548,0.616,6,-15.4,Minor,0.411,0.776,0.249,0.217,0.844,121.95,253387,1,2017-10-31
740,Track 740,Eminem,78,Album 3,Hip-Hop,48,0.209,0.196,3,-5.4,Minor,0.532,0.647,0.581,0.387,0.865,103.15,307304,16,2020-05-26
741,Track 741,Dua Lipa,85,Album 3,R&B,67,0.332,0.302,3,-9.1,Minor,0.295,0.575,0.289,0.05,0.385,110.5,197136,20,2018-11-02
742,Track 742,Olivia Rodrigo,81,Album 9,R&B,86,0.523,0.749,1,-19.8,Minor,0.033,0.849,0.484,0.294,0.154,162.9,227730,19,2021-04-15
743,Track 743,Doja Cat,80,Album 4,Pop,53,0.656,0.567,4,-16.0,Major,0.56,0.091,0.147,0.319,0.718,116.15,262896,2,2020-08-23
744,Track 744,Bad Bunny,90,Album 4,Rock,83,0.391,0.688,1,-12.1,Major,0.216,0.805,0.329,0.452,0.23,114.52,241906,8,2020-12-26
745,Track 745,BTS,89,Album 7,K-Pop,99,0.207,0.855,4,-17.8,Minor,0.497,0.047,0.368,0.158,0.258,86.68,129019,9,2023-06-20
746,Track 746,Ed Sheeran,88,Album 9,Reggae,76,0.3,0.351,6,-4.2,Major,0.345,0.483,0.213,0.333,0.886,65.86,314669,13,2015-08-22
747,Track 747,Kendrick Lamar,83,Album 5,Latin,100,0.398,0.155,2,-15.3,Major,0.143,0.736,0.678,0.13,0.7,141.05,334437,14,2023-11-02
748,Track 748,Taylor Swift,95,Album 8,Hip-Hop,99,0.73,0.322,10,-14.3,Major,0.438,0.572,0.591,0.085,0.848,151.75,189813,11,2022-08-22
749,Track 749,Taylor Swift,95,Album 9,Latin,100,0.723,0.518,10,-16.7,Major,0.566,0.263,0.263,0.328,0.753,95.34,145311,18,2020-02-07
750,Track 750,Bad Bunny,90,Album 5,K-Pop,96,0.329,0.578,9,-10.2,Minor,0.257,0.438,0.493,0.224,0.314,175.95,314443,19,2017-07-15
751,Track 751,Olivia Rodrigo,81,Album 5,Indie,91,0.267,0.667,2,-4.7,Minor,0.38,0.942,0.737,0.384,0.439,146.36,188160,20,2016-07-31
752,Track 752,Ariana Grande,86,Album 9,Electronic,60,0.72,0.361,10,-8.8,Major,0.083,0.928,0.254,0.376,0.323,106.0,336542,1,2022-12-10
753,Track 753,Bad Bunny,90,Album 6,Jazz,70,0.654,0.877,9,-10.4,Major,0.344,0.336,0.378,0.112,0.481,77.84,143932,8,2017-08-15
754,Track 754,Bruno Mars,76,Album 6,Electronic,50,0.686,0.331,11,-9.0,Major,0.179,0.593,0.592,0.451,0.578,123.39,284720,17,2021-12-11
755,Track 755,Adele,74,Album 7,Electronic,90,0.258,0.862,0,-17.8,Major,0.045,0.493,0.563,0.404,0.797,110.56,250971,10,2021-07-28
756,Track 756,Taylor Swift,95,Album 9,Electronic,100,0.432,0.72,1,-18.8,Minor,0.52,0.052,0.49,0.274,0.348,75.37,146233,6,2015-06-03
757,Track 757,Adele,74,Album 6,Indie,46,0.678,0.267,10,-19.3,Minor,0.349,0.404,0.303,0.278,0.836,157.26,266938,15,2017-08-15
758,Track 758,Ariana Grande,86,Album 5,Classical,71,0.335,0.422,6,-10.8,Minor,0.52,0.398,0.07,0.099,0.416,162.21,169222,6,2019-05-12
759,Track 759,The Weeknd,91,Album 3,Electronic,100,0.291,0.561,8,-13.0,Major,0.279,0.789,0.52,0.15,0.485,85.72,217549,19,2018-12-25
760,Track 760,Bad Bunny,90,Album 9,Metal,100,0.514,0.842,10,-6.2,Major,0.394,0.887,0.575,0.261,0.583,80.14,139490,11,2022-02-14
761,Track 761,Post Malone,79,Album 5,Folk,51,0.735,0.973,4,-11.7,Major,0.068,0.606,0.606,0.259,0.502,97.6,233173,15,2020-12-25
762,Track 762,Olivia Rodrigo,81,Album 5,Metal,64,0.468,0.226,11,-8.6,Minor,0.432,0.695,0.334,0.307,0.531,132.6,162547,13,2023-06-05
763,Track 763,Rihanna,75,Album 3,Pop,49,0.944,0.869,2,-3.2,Minor,0.494,0.331,0.512,0.236,0.569,130.26,241745,9,2016-06-26
764,Track 764,Olivia Rodrigo,81,Album 2,Rock,55,0.516,0.451,1,-14.7,Minor,0.032,0.724,0.465,0.294,0.466,198.5,150015,5,2018-01-27
765,Track 765,Ariana Grande,86,Album 7,Blues,65,0.482,0.827,10,-3.0,Minor,0.054,0.465,0.08,0.239,0.672,78.21,273919,19,2024-05-31
766,Track 766,Adele,74,Album 1,Reggae,90,0.45,0.667,3,-10.6,Major,0.541,0.19,0.532,0.191,0.37,131.38,198173,19,2016-10-09
767,Track 767,Rihanna,75,Album 1,Jazz,72,0.507,0.929,4,-17.0,Major,0.293,0.653,0.159,0.434,0.156,108.02,185939,10,2018-10-15
768,Track 768,Dua Lipa,85,Album 4,Electronic,95,0.885,0.342,8,-9.2,Minor,0.483,0.866,0.144,0.322,0.884,192.7,214647,5,2022-06-23
769,Track 769,Olivia Rodrigo,81,Album 5,Hip-Hop,70,0.59,0.233,5,-6.0,Minor,0.504,0.339,0.231,0.472,0.625,128.87,303587,18,2022-06-09
770,Track 770,Kendrick Lamar,83,Album 3,Classical,59,0.272,0.496,2,-5.8,Minor,0.499,0.763,0.45,0.278,0.45,184.79,160370,12,2018-05-08
771,Track 771,Drake,92,Album 2,Indie,90,0.747,0.192,11,-14.5,Major,0.412,0.843,0.322,0.074,0.428,139.26,277183,17,2022-12-29
772,Track 772,Billie Eilish,87,Album 3,Electronic,65,0.894,0.298,4,-9.2,Major,0.545,0.666,0.717,0.376,0.263,99.43,342338,1,2021-05-06
773,Track 773,Ed Sheeran,88,Album 2,R&B,86,0.834,0.671,10,-5.9,Minor,0.303,0.217,0.615,0.075,0.463,122.09,322616,4,2023-05-21
774,Track 774,Eminem,78,Album 4,Pop,79,0.315,0.176,5,-17.1,Major,0.416,0.198,0.287,0.228,0.175,161.75,187947,3,2018-11-11
775,Track 775,Drake,92,Album 1,Electronic,85,0.863,0.279,3,-7.9,Minor,0.198,0.043,0.739,0.436,0.351,193.77,137123,12,2015-08-05
776,Track 776,Drake,92,Album 3,Metal,89,0.534,0.679,5,-18.6,Major,0.439,0.878,0.422,0.384,0.297,70.58,138739,20,2020-05-14
777,Track 777,Kendrick Lamar,83,Album 3,Metal,56,0.505,0.405,4,-7.3,Major,0.044,0.704,0.042,0.14,0.523,111.67,132650,9,2018-08-12
778,Track 778,Harry Styles,82,Album 10,Classical,62,0.265,0.814,6,-10.6,Major,0.346,0.753,0.277,0.328,0.206,82.64,168216,13,2024-02-13
779,Track 779,Rihanna,75,Album 1,Classical,61,0.808,0.655,0,-9.1,Major,0.574,0.411,0.633,0.194,0.239,187.43,263908,3,2018-06-08
780,Track 780,Kendrick Lamar,83,Album 10,Rock,98,0.795,0.229,4,-8.6,Minor,0.022,0.612,0.007,0.17,0.715,111.42,317161,3,2019-10-02
781,Track 781,Drake,92,Album 9,K-Pop,75,0.924,0.238,7,-13.9,Major,0.438,0.057,0.175,0.318,0.718,128.55,171639,11,2019-10-18
782,Track 782,Beyonce,77,Album 6,Pop,61,0.856,0.546,10,-6.6,Major,0.023,0.48,0.074,0.232,0.848,110.82,263929,13,2024-08-31
783,Track 783,Harry Styles,82,Album 10,Hip-Hop,58,0.425,0.788,10,-12.1,Minor,0.293,0.163,0.211,0.38,0.473,100.38,261099,6,2022-05-06
784,Track 784,The Weeknd,91,Album 4,Pop,100,0.556,0.558,10,-7.9,Major,0.271,0.834,0.715,0.349,0.439,193.13,302025,16,2017-12-04
785,Track 785,Rihanna,75,Album 5,Metal,47,0.717,0.298,11,-7.0,Minor,0.269,0.213,0.334,0.476,0.809,177.27,193753,18,2023-05-14
786,Track 786,Taylor Swift,95,Album 1,Country,67,0.727,0.126,1,-18.0,Major,0.568,0.864,0.529,0.232,0.453,195.86,268107,14,2018-12-29
787,Track 787,Drake,92,Album 5,Country,99,0.557,0.569,2,-7.1,Major,0.115,0.105,0.477,0.113,0.33,155.58,295102,8,2015-05-22
788,Track 788,BTS,89,Album 7,Classical,95,0.608,0.142,4,-17.1,Minor,0.542,0.269,0.604,0.347,0.713,61.68,135948,5,2020-06-04
789,Track 789,Beyonce,77,Album 4,Jazz,69,0.724,0.36,1,-9.4,Minor,0.588,0.129,0.326,0.12,0.685,170.87,243252,1,2019-08-28
790,Track 790,The Weeknd,91,Album 1,R&B,80,0.599,0.382,2,-11.1,Minor,0.537,0.772,0.453,0.163,0.867,77.2,340320,6,2015-02-06
791,Track 791,Rihanna,75,Album 6,Reggae,60,0.81,0.228,5,-8.8,Major,0.521,0.593,0.652,0.102,0.594,137.3,326054,18,2022-09-27
792,Track 792,Beyonce,77,Album 1,Classical,57,0.298,0.35,1,-8.8,Minor,0.036,0.081,0.438,0.393,0.552,74.93,174598,20,2018-04-05
793,Track 793,Ed Sheeran,88,Album 2,Pop,68,0.802,0.919,1,-18.4,Major,0.155,0.633,0.49,0.399,0.147,77.5,185687,13,2017-04-15
794,Track 794,Rihanna,75,Album 1,Electronic,46,0.34,0.48,2,-16.2,Major,0.394,0.11,0.053,0.472,0.433,186.08,217850,2,2021-09-13
795,Track 795,Dua Lipa,85,Album 6,Folk,100,0.286,0.267,9,-4.2,Minor,0.296,0.423,0.718,0.042,0.483,85.87,212019,6,2024-01-01
796,Track 796,Ed Sheeran,88,Album 9,Rock,98,0.813,0.475,11,-13.8,Minor,0.254,0.116,0.68,0.407,0.712,149.72,151353,2,2024-02-13
797,Track 797,Doja Cat,80,Album 7,Latin,80,0.554,0.364,10,-4.0,Minor,0.558,0.316,0.476,0.405,0.343,90.36,162344,6,2016-09-13
798,Track 798,Post Malone,79,Album 3,Blues,74,0.682,0.539,8,-9.6,Major,0.188,0.545,0.481,0.316,0.722,104.05,188404,11,2015-01-18
799,Track 799,Rihanna,75,Album 10,R&B,81,0.405,0.23,1,-19.5,Major,0.18,0.426,0.265,0.194,0.329,176.91,183058,11,2016-11-08
800,Track 800,Kendrick Lamar,83,Album 3,Country,81,0.782,0.854,2,-4.7,Major,0.06,0.411,0.641,0.166,0.54,60.4,185747,5,2024-03-30
801,Track 801,Beyonce,77,Album 1,Country,77,0.594,0.204,0,-12.5,Major,0.465,0.181,0.716,0.367,0.133,91.31,301210,7,2021-01-21
802,Track 802,Dua Lipa,85,Album 10,Blues,100,0.864,0.732,11,-14.0,Major,0.39,0.576,0.115,0.42,0.691,168.26,162629,3,2015-10-11
803,Track 803,Beyonce,77,Album 3,Pop,56,0.386,0.489,0,-14.9,Minor,0.326,0.193,0.678,0.261,0.511,192.7,127563,13,2017-09-16
804,Track 804,The Weeknd,91,Album 5,Latin,73,0.571,0.595,0,-4.6,Minor,0.434,0.029,0.654,0.404,0.534,81.24,140407,5,2016-01-17
805,Track 805,Adele,74,Album 8,Reggae,52,0.426,0.515,1,-13.5,Minor,0.489,0.224,0.13,0.273,0.208,130.08,160908,16,2018-08-06
806,Track 806,Kendrick Lamar,83,Album 6,Latin,75,0.787,0.402,2,-4.9,Major,0.187,0.769,0.159,0.209,0.101,166.29,238788,10,2020-05-24
807,Track 807,Dua Lipa,85,Album 7,Hip-Hop,85,0.418,0.336,3,-8.7,Minor,0.29,0.312,0.262,0.359,0.206,111.95,312335,18,2021-11-01
808,Track 808,BTS,89,Album 2,Folk,100,0.901,0.157,0,-7.9,Major,0.047,0.291,0.536,0.102,0.77,136.49,356261,10,2024-10-15
809,Track 809,Travis Scott,84,Album 10,Country,82,0.89,0.772,8,-6.2,Major,0.397,0.095,0.683,0.491,0.387,166.35,147096,8,2016-06-08
810,Track 810,Kendrick Lamar,83,Album 1,Blues,70,0.905,0.361,3,-8.8,Major,0.304,0.611,0.07,0.063,0.474,155.27,133097,14,2022-09-24
811,Track 811,Taylor Swift,95,Album 7,Electronic,74,0.486,0.291,5,-14.3,Major,0.447,0.44,0.66,0.106,0.768,97.17,302854,3,2024-08-12
812,Track 812,Bad Bunny,90,Album 3,Pop,72,0.249,0.69,3,-11.7,Minor,0.262,0.434,0.174,0.487,0.244,163.22,204378,9,2015-03-29
813,Track 813,Adele,74,Album 9,Indie,68,0.744,0.305,2,-6.3,Major,0.529,0.109,0.631,0.365,0.301,134.13,280107,11,2015-08-02
814,Track 814,Dua Lipa,85,Album 1,Jazz,72,0.596,0.967,6,-16.8,Major,0.096,0.4,0.167,0.177,0.519,96.28,136804,18,2024-01-09
815,Track 815,The Weeknd,91,Album 4,Country,75,0.712,0.359,8,-3.9,Major,0.526,0.378,0.319,0.057,0.687,110.58,135854,5,2016-04-11
816,Track 816,Bruno Mars,76,Album 1,Folk,94,0.203,0.261,10,-7.7,Major,0.184,0.467,0.137,0.333,0.162,197.48,179585,1,2016-09-08
817,Track 817,BTS,89,Album 7,Blues,81,0.673,0.55,9,-13.2,Major,0.544,0.789,0.523,0.399,0.151,147.19,193004,8,2022-01-26
818,Track 818,Billie Eilish,87,Album 4,Hip-Hop,84,0.505,0.971,0,-19.9,Minor,0.032,0.544,0.312,0.1,0.16,86.44,313112,19,2019-09-14
819,Track 819,Doja Cat,80,Album 10,Indie,66,0.671,0.217,2,-3.2,Minor,0.037,0.534,0.365,0.204,0.297,129.64,349123,7,2019-11-25
820,Track 820,Bruno Mars,76,Album 7,Rock,84,0.77,0.783,1,-16.0,Minor,0.125,0.702,0.033,0.056,0.689,188.13,262294,13,2019-12-14
821,Track 821,Bad Bunny,90,Album 7,Classical,100,0.813,0.404,9,-12.2,Minor,0.479,0.832,0.541,0.052,0.742,157.19,133216,14,2015-03-30
822,Track 822,Eminem,78,Album 1,Hip-Hop,55,0.613,0.53,4,-4.9,Major,0.575,0.663,0.464,0.257,0.359,65.5,165228,4,2022-02-17
823,Track 823,Bad Bunny,90,Album 8,Hip-Hop,78,0.288,0.607,2,-3.6,Major,0.335,0.326,0.743,0.271,0.697,78.58,151242,9,2018-08-06
824,Track 824,Kendrick Lamar,83,Album 2,Reggae,73,0.317,0.186,10,-15.2,Minor,0.113,0.016,0.183,0.076,0.557,119.07,355766,4,2016-04-30
825,Track 825,Harry Styles,82,Album 8,Indie,85,0.235,0.361,5,-9.7,Minor,0.532,0.89,0.584,0.328,0.14,194.02,151130,5,2015-07-29
826,Track 826,Kendrick Lamar,83,Album 8,Folk,78,0.294,0.86,7,-16.8,Major,0.554,0.046,0.136,0.399,0.519,131.19,248936,13,2022-08-04
827,Track 827,Drake,92,Album 5,Indie,75,0.678,0.113,0,-10.8,Major,0.028,0.021,0.391,0.077,0.705,138.68,342597,10,2021-12-05
828,Track 828,Adele,74,Album 7,Hip-Hop,44,0.527,0.414,5,-10.1,Major,0.395,0.154,0.769,0.126,0.669,60.97,327689,4,2018-02-05
829,Track 829,Eminem,78,Album 5,Pop,69,0.358,0.538,7,-18.8,Minor,0.477,0.944,0.32,0.169,0.114,60.1,310496,1,2023-10-05
830,Track 830,BTS,89,Album 2,Blues,69,0.76,0.188,10,-17.6,Major,0.347,0.452,0.079,0.459,0.838,197.3,359540,12,2016-03-16
831,Track 831,Rihanna,75,Album 6,Indie,85,0.896,0.853,9,-11.0,Major,0.111,0.112,0.231,0.21,0.335,96.82,353326,15,2017-04-08
832,Track 832,Post Malone,79,Album 1,Classical,99,0.539,0.259,8,-14.9,Minor,0.44,0.869,0.342,0.374,0.205,131.61,154692,6,2018-10-13
833,Track 833,Bruno Mars,76,Album 9,R&B,89,0.879,0.195,11,-17.2,Major,0.461,0.944,0.709,0.244,0.409,131.29,143020,1,2022-07-17
834,Track 834,Taylor Swift,95,Album 6,Country,75,0.468,0.94,4,-12.1,Minor,0.337,0.194,0.484,0.44,0.697,157.2,127160,18,2019-10-05
835,Track 835,Rihanna,75,Album 9,Hip-Hop,87,0.445,0.733,5,-15.1,Major,0.183,0.441,0.619,0.134,0.349,145.42,220939,10,2024-10-22
836,Track 836,Taylor Swift,95,Album 5,Classical,80,0.909,0.156,11,-8.9,Major,0.049,0.524,0.615,0.048,0.824,187.53,137534,6,2015-08-24
837,Track 837,Eminem,78,Album 4,Classical,59,0.885,0.577,7,-11.5,Minor,0.467,0.118,0.044,0.315,0.561,94.99,261208,16,2017-06-16
838,Track 838,Ariana Grande,86,Album 3,Folk,94,0.209,0.639,2,-18.7,Minor,0.277,0.949,0.349,0.076,0.385,180.91,146946,17,2023-08-23
839,Track 839,Ed Sheeran,88,Album 2,Blues,98,0.614,0.664,9,-14.2,Major,0.197,0.162,0.008,0.408,0.899,199.94,127348,10,2024-06-10
840,Track 840,Beyonce,77,Album 6,Rock,73,0.681,0.342,11,-11.8,Minor,0.352,0.486,0.777,0.087,0.391,90.38,215376,1,2018-03-19
841,Track 841,Bruno Mars,76,Album 6,Rock,67,0.908,0.843,8,-16.2,Minor,0.321,0.4,0.709,0.234,0.323,152.87,211744,5,2017-09-06
842,Track 842,Doja Cat,80,Album 1,Latin,68,0.741,0.61,3,-4.2,Major,0.573,0.884,0.396,0.363,0.376,181.81,261780,5,2015-05-26
843,Track 843,Eminem,78,Album 5,Hip-Hop,90,0.609,0.526,8,-10.1,Major,0.455,0.53,0.515,0.169,0.301,174.16,211517,20,2023-08-24
